XUTM,YUTM,EC 0-0.25 m
478399.71875,6309965.50000,12.56280
478399.09375,6309965.50000,12.85372
478397.50000,6309966.00000,13.19767
478397.21875,6309966.50000,13.44248
478395.84375,6309967.50000,13.57409
478395.28125,6309967.50000,13.84292
478394.18750,6309968.50000,13.86802
478393.40625,6309969.00000,13.90933
478392.21875,6309969.00000,13.81603
478416.18750,6309960.00000,12.51792
478415.00000,6309959.50000,12.47436
478391.53125,6309969.50000,13.94785
478390.46875,6309970.50000,13.93859
478389.71875,6309972.00000,14.05736
478389.75000,6309971.00000,13.91017
478388.56250,6309972.00000,14.18371
478447.59375,6309982.50000,14.02051
478448.21875,6309983.00000,14.23651
478449.37500,6309985.00000,14.33296
478449.43750,6309984.00000,14.44662
478450.03125,6309985.50000,14.80901
478465.46875,6310002.50000,14.60621
478466.46875,6310002.50000,14.55890
478468.31250,6310000.00000,15.04974
478479.81250,6309988.00000,11.33116
478479.96875,6309989.00000,11.01907
478478.71875,6309986.50000,11.83845
478478.28125,6309985.50000,11.90406
478479.56250,6309987.00000,11.20801
478479.90625,6309988.00000,10.90365
478471.43750,6310002.00000,15.30527
478469.75000,6310001.00000,15.28633
478469.43750,6310002.00000,15.11224
478477.46875,6309984.50000,12.32067
478477.90625,6309984.50000,11.83242
478478.65625,6309997.50000,12.50900
478481.37500,6310001.00000,12.14085
478479.90625,6309994.50000,11.79706
478462.68750,6309982.50000,13.59124
478460.71875,6309982.50000,13.54016
478473.71875,6309984.00000,12.60808
478476.68750,6309984.00000,12.24197
478475.87500,6309983.00000,12.12059
478477.31250,6309983.50000,12.12448
478480.06250,6309990.00000,10.75544
478479.43750,6309990.50000,11.14814
478479.68750,6309991.00000,11.20781
478479.71875,6309991.00000,11.24637
478479.53125,6309992.00000,11.51356
478468.28125,6309982.00000,13.80420
478467.40625,6309981.00000,13.72135
478466.75000,6309981.50000,13.92190
478465.40625,6309981.50000,13.42543
478464.34375,6309982.00000,13.50801
478463.50000,6309981.50000,13.12109
478462.78125,6309981.50000,13.30899
478473.18750,6309982.00000,12.08526
478473.50000,6309982.50000,12.09477
478469.68750,6309981.50000,13.44885
478473.06250,6309981.00000,11.82550
478451.31250,6309985.50000,15.00570
478453.25000,6309986.00000,14.86867
478452.09375,6309985.50000,15.16322
478459.65625,6309981.50000,13.42104
478458.71875,6309982.00000,13.64078
478457.71875,6309981.50000,13.31566
478456.53125,6309982.00000,13.50408
478455.84375,6309982.50000,13.60414
478455.34375,6309983.00000,13.97569
478453.62500,6309983.50000,14.33972
478453.62500,6309984.50000,14.68821
478453.59375,6309985.50000,15.09737
478385.90625,6309979.50000,13.74035
478385.93750,6309978.50000,13.92453
478384.65625,6309980.50000,13.70518
478384.03125,6309981.00000,13.56439
478379.90625,6309987.50000,12.11533
478379.78125,6309988.00000,12.20308
478379.84375,6309987.00000,12.21305
478379.87500,6309986.00000,12.02144
478379.90625,6309986.00000,12.23262
478379.81250,6309985.00000,12.27716
478379.96875,6309985.00000,12.55122
478380.65625,6309983.00000,12.50137
478379.87500,6309984.00000,12.52890
478380.03125,6309984.00000,12.75993
478382.09375,6309981.50000,12.61365
478381.56250,6309981.50000,12.46104
478382.09375,6309980.50000,12.94839
478380.65625,6309982.00000,12.55415
478368.53125,6309998.50000,15.35516
478367.15625,6309999.00000,15.59792
478366.50000,6310000.50000,15.25217
478366.37500,6309999.50000,15.78954
478365.62500,6310001.00000,14.95919
478365.34375,6310002.00000,14.67110
478363.65625,6310002.00000,14.49621
478362.62500,6310003.00000,14.12011
478362.56250,6310002.00000,14.44298
478379.75000,6309989.00000,12.18197
478371.93750,6309992.00000,13.00169
478376.93750,6309988.50000,12.06175
478375.65625,6309989.00000,12.00296
478374.84375,6309989.50000,12.03362
478372.93750,6309990.50000,12.53567
478371.87500,6309991.00000,13.02045
478378.50000,6309988.00000,12.22470
478377.59375,6309988.00000,12.18465
478368.40625,6309997.50000,15.59869
478368.31250,6309996.50000,15.66644
478369.03125,6309995.50000,15.07148
478368.28125,6309995.50000,15.61113
478371.00000,6309992.00000,13.52314
478369.90625,6309993.00000,14.29998
478369.03125,6309994.50000,15.01064
478369.06250,6309993.50000,14.97884
478446.06250,6309976.00000,12.76762
478444.68750,6309976.00000,12.56972
478444.12500,6309975.00000,12.34001
478446.78125,6309976.00000,12.94189
478447.71875,6309980.50000,13.86043
478447.84375,6309979.50000,13.70346
478447.65625,6309981.50000,14.01062
478447.90625,6309978.50000,13.50156
478447.96875,6309977.50000,13.34066
478448.03125,6309976.50000,13.27238
478425.53125,6309962.50000,11.85045
478426.31250,6309962.50000,11.88169
478427.56250,6309963.50000,11.83630
478428.15625,6309964.00000,11.84179
478429.37500,6309964.50000,11.82195
478430.15625,6309965.00000,11.74910
478431.28125,6309965.50000,11.68060
478432.03125,6309966.00000,11.56443
478433.12500,6309966.50000,11.54598
478433.78125,6309966.50000,11.47929
478435.09375,6309967.50000,11.45924
478435.75000,6309968.00000,11.54761
478436.87500,6309968.50000,11.38976
478439.40625,6309971.00000,11.48415
478438.78125,6309969.00000,11.26584
478437.59375,6309968.50000,11.25731
478439.43750,6309970.00000,11.34618
478440.59375,6309972.00000,11.67669
478441.18750,6309972.00000,11.74709
478442.37500,6309972.50000,11.78794
478443.09375,6309973.00000,11.88940
478444.15625,6309974.00000,12.12246
478418.12500,6309960.00000,12.62176
478420.75000,6309960.50000,12.34274
478424.31250,6309962.00000,11.97922
478423.53125,6309961.50000,12.05082
478422.40625,6309961.00000,12.09104
478421.71875,6309960.50000,12.20167
478420.06250,6309960.00000,12.43136
478419.03125,6309959.50000,12.52733
478417.00000,6309959.50000,12.68724
478385.96875,6309977.50000,14.11117
478385.96875,6309976.50000,14.20631
478386.59375,6309974.50000,14.26844
478385.96875,6309975.50000,14.19984
478386.00000,6309974.50000,14.18745
478386.62500,6309973.50000,14.14276
478387.87500,6309972.00000,14.14971
478386.62500,6309972.50000,13.85719
478412.68750,6309959.50000,12.35647
478411.25000,6309960.00000,12.55114
478410.46875,6309960.00000,12.55903
478409.21875,6309960.50000,12.48178
478408.46875,6309961.00000,12.48964
478407.37500,6309961.00000,12.57653
478406.75000,6309962.00000,12.57306
478405.59375,6309962.00000,12.53870
478404.56250,6309963.00000,12.52709
478403.59375,6309963.50000,12.41673
478402.81250,6309964.00000,12.40169
478401.56250,6309964.00000,12.33993
478400.90625,6309964.00000,12.36720
478412.96875,6309959.50000,12.43052
478414.25000,6309959.50000,12.44186
478399.75000,6309964.50000,12.52479
478399.12500,6309964.50000,12.79667
478397.53125,6309965.00000,13.09215
478397.21875,6309965.50000,13.30767
478395.87500,6309966.50000,13.42823
478395.31250,6309966.50000,13.67753
478394.21875,6309967.50000,13.73152
478393.43750,6309968.00000,13.75655
478392.28125,6309968.00000,13.65845
478391.56250,6309968.50000,13.77058
478416.21875,6309959.00000,12.54652
478415.03125,6309958.50000,12.58651
478390.50000,6309969.50000,13.74768
478389.75000,6309970.00000,13.73090
478388.59375,6309971.00000,13.92239
478388.62500,6309970.00000,13.69901
478387.90625,6309971.00000,13.92309
478448.43750,6309982.00000,14.28944
478449.50000,6309983.00000,14.47445
478450.09375,6309984.50000,14.81013
478450.09375,6309983.50000,14.73621
478451.40625,6309984.50000,15.02877
478467.46875,6310002.00000,14.71679
478468.87500,6310000.50000,15.16414
478480.40625,6309988.50000,10.48889
478480.40625,6309989.00000,10.19914
478479.31250,6309986.00000,11.15958
478479.09375,6309985.00000,11.16510
478479.84375,6309987.00000,10.49507
478481.15625,6309987.50000,9.50751
478468.46875,6310002.00000,15.02233
478478.93750,6309984.00000,11.08201
478477.59375,6309983.50000,11.71172
478479.25000,6309997.00000,12.03193
478480.78125,6309997.00000,11.66266
478482.37500,6310001.00000,11.99547
478483.37500,6310001.00000,11.95898
478481.78125,6309996.50000,11.55846
478489.34375,6310000.50000,11.63706
478480.31250,6309994.00000,11.77081
478480.00000,6309994.00000,11.84319
478479.96875,6309995.00000,11.91114
478479.68750,6309996.00000,11.90560
478480.37500,6309995.00000,11.73033
478479.87500,6309993.00000,11.63444
478480.62500,6309994.00000,11.43515
478461.34375,6309981.50000,13.12803
478460.78125,6309981.50000,13.40947
478477.31250,6309982.50000,11.98348
478476.34375,6309983.00000,11.93148
478475.71875,6309982.00000,11.77288
478481.03125,6309989.50000,10.03534
478480.09375,6309991.00000,10.76243
478480.15625,6309992.00000,11.13946
478480.03125,6309992.00000,11.40565
478468.40625,6309981.00000,13.58605
478467.59375,6309980.00000,13.34629
478466.87500,6309980.50000,13.64086
478465.46875,6309980.50000,13.07361
478464.50000,6309981.00000,13.29181
478463.59375,6309980.50000,12.91625
478462.87500,6309980.50000,13.14457
478461.43750,6309980.50000,13.05021
478473.53125,6309981.50000,11.48625
478469.56250,6309980.50000,13.21994
478473.00000,6309980.00000,11.79544
478473.56250,6309980.50000,11.40747
478453.37500,6309985.00000,14.69714
478452.15625,6309984.50000,15.02727
478459.65625,6309980.50000,13.30020
478458.78125,6309981.00000,13.48284
478457.75000,6309980.50000,13.21250
478456.75000,6309981.00000,13.32744
478455.87500,6309981.50000,13.36124
478455.34375,6309982.00000,13.67026
478453.68750,6309982.50000,13.98475
478453.43750,6309984.00000,14.38546
478453.43750,6309983.00000,14.14173
478384.65625,6309979.50000,13.85701
478384.68750,6309978.50000,13.99682
478384.03125,6309980.00000,13.68355
478378.53125,6309987.00000,12.28273
478378.56250,6309986.00000,12.37530
478378.56250,6309985.00000,12.52446
478379.96875,6309983.00000,12.69938
478380.09375,6309983.00000,13.02229
478378.59375,6309984.00000,12.65846
478381.62500,6309980.50000,12.66631
478380.68750,6309981.00000,12.70388
478382.12500,6309979.50000,13.11290
478382.78125,6309979.50000,13.56474
478381.65625,6309979.50000,12.91667
478380.03125,6309982.00000,12.75606
478367.18750,6309998.00000,15.79191
478366.28125,6309998.50000,16.12042
478365.34375,6310000.00000,15.42952
478365.37500,6310000.00000,15.74860
478365.37500,6309999.00000,16.08804
478365.34375,6310001.00000,15.07519
478363.65625,6310001.00000,14.97263
478362.50000,6310001.00000,14.83170
478371.00000,6309991.00000,13.52463
478376.93750,6309987.50000,12.10468
478375.62500,6309988.00000,12.06358
478374.84375,6309988.50000,12.05595
478372.90625,6309989.50000,12.55238
478371.84375,6309990.00000,13.06266
478371.00000,6309990.00000,13.60178
478377.87500,6309987.00000,12.23955
478367.21875,6309997.00000,15.81508
478367.25000,6309996.00000,15.82880
478368.25000,6309994.50000,15.60656
478367.28125,6309995.00000,15.87887
478369.90625,6309992.00000,14.29919
478369.06250,6309992.50000,14.93941
478368.21875,6309993.50000,15.60804
478368.18750,6309992.50000,15.58831
478446.84375,6309975.00000,13.01559
478446.12500,6309975.00000,12.73113
478444.75000,6309975.00000,12.33722
478448.12500,6309975.50000,13.26031
478448.87500,6309980.00000,14.02605
478448.78125,6309981.00000,14.17045
478448.90625,6309979.00000,13.81496
478448.50000,6309978.50000,13.60928
478448.56250,6309977.50000,13.45429
478448.59375,6309976.50000,13.40638
478425.56250,6309961.50000,11.57734
478426.31250,6309961.50000,11.55052
478427.59375,6309962.50000,11.48786
478428.21875,6309963.00000,11.42557
478429.40625,6309963.50000,11.43014
478430.18750,6309964.00000,11.30702
478431.31250,6309964.50000,11.27652
478432.06250,6309965.00000,11.13019
478433.18750,6309965.50000,11.21175
478433.84375,6309965.50000,11.16895
478435.12500,6309966.50000,11.13272
478435.81250,6309967.00000,11.31945
478436.90625,6309967.50000,11.24327
478440.62500,6309971.00000,11.59651
478439.50000,6309969.00000,11.22130
478438.84375,6309968.00000,11.14168
478437.68750,6309967.50000,11.08363
478440.65625,6309970.00000,11.49199
478441.21875,6309971.00000,11.63301
478442.43750,6309971.50000,11.65476
478443.15625,6309972.00000,11.70402
478444.21875,6309973.00000,11.99556
478444.87500,6309974.00000,12.21782
478418.15625,6309959.00000,12.53128
478420.78125,6309959.50000,12.29605
478424.34375,6309961.00000,11.70028
478423.56250,6309960.50000,11.86469
478422.43750,6309960.00000,11.97195
478421.71875,6309959.50000,12.17254
478420.06250,6309959.00000,12.39484
478419.06250,6309958.50000,12.42547
478417.03125,6309958.50000,12.61595
478384.71875,6309977.50000,14.18965
478384.71875,6309976.50000,14.26417
478386.00000,6309973.50000,14.10112
478384.71875,6309975.50000,14.23720
478384.75000,6309974.50000,14.12557
478386.03125,6309972.50000,13.92345
478386.65625,6309971.50000,13.56101
478386.06250,6309971.50000,13.61223
478411.25000,6309959.00000,12.51504
478410.53125,6309959.00000,12.55254
478409.28125,6309959.50000,12.49735
478408.50000,6309960.00000,12.50737
478407.37500,6309960.00000,12.54950
478406.78125,6309961.00000,12.49480
478405.59375,6309961.00000,12.51083
478404.59375,6309962.00000,12.53314
478403.62500,6309962.50000,12.41335
478402.84375,6309963.00000,12.37486
478401.59375,6309963.00000,12.33243
478400.93750,6309963.00000,12.33814
478399.78125,6309963.50000,12.47175
478412.90625,6309959.00000,12.36948
478413.15625,6309958.50000,12.53221
478414.31250,6309958.50000,12.53008
478399.15625,6309963.50000,12.76528
478397.56250,6309964.00000,12.98584
478397.25000,6309964.50000,13.19531
478395.87500,6309965.50000,13.24841
478395.34375,6309965.50000,13.43689
478394.25000,6309966.50000,13.50705
478393.46875,6309967.00000,13.53175
478392.31250,6309967.00000,13.48596
478391.56250,6309967.50000,13.55963
478390.53125,6309968.50000,13.56346
478416.25000,6309958.00000,12.56091
478415.06250,6309957.50000,12.70187
478389.78125,6309969.00000,13.52312
478388.65625,6309969.00000,13.49902
478387.90625,6309970.00000,13.71018
478387.93750,6309969.00000,13.48884
478386.68750,6309970.50000,13.32276
478449.59375,6309982.00000,14.38905
478450.12500,6309982.50000,14.56156
478451.43750,6309983.50000,14.86461
478451.46875,6309982.50000,14.38141
478481.40625,6309988.50000,9.70206
478481.37500,6309989.50000,9.83943
478481.53125,6309988.50000,9.42092
478479.81250,6309986.00000,10.30639
478479.75000,6309985.00000,10.32956
478480.96875,6309986.50000,9.24366
478483.31250,6309987.00000,8.82653
478483.21875,6309986.50000,8.46535
478483.28125,6309987.50000,9.07568
478479.71875,6309984.00000,10.29887
478478.78125,6309983.00000,11.03618
478477.34375,6309982.50000,11.67222
478480.09375,6309996.50000,11.66286
478481.31250,6309996.00000,11.46565
478480.53125,6309996.00000,11.69287
478484.37500,6310000.50000,11.95781
478483.65625,6309996.50000,11.39719
478481.93750,6309996.50000,11.37344
478488.34375,6310000.50000,11.66914
478487.34375,6310000.50000,11.78976
478490.34375,6310000.00000,11.58172
478489.31250,6309996.50000,11.52224
478486.34375,6310000.50000,11.95867
478488.65625,6309996.50000,11.33089
478480.21875,6309993.50000,11.69765
478479.87500,6309995.50000,11.92119
478480.93750,6309995.00000,11.43488
478480.21875,6309993.00000,11.60439
478480.21875,6309992.50000,11.43926
478481.59375,6309993.50000,10.76693
478481.62500,6309994.50000,11.02739
478480.34375,6309993.00000,11.29752
478460.84375,6309980.50000,13.36747
478475.96875,6309982.00000,11.73766
478477.15625,6309981.50000,11.66279
478475.62500,6309981.00000,11.50984
478481.53125,6309990.50000,10.00231
478481.53125,6309989.50000,9.51706
478481.68750,6309990.50000,9.72846
478481.56250,6309991.50000,10.23469
478481.56250,6309992.50000,10.60327
478468.56250,6309980.00000,13.35495
478467.71875,6309979.50000,13.04975
478466.93750,6309979.50000,13.25467
478465.53125,6309979.50000,12.77931
478464.62500,6309980.00000,13.07842
478463.65625,6309979.50000,12.85812
478462.93750,6309979.50000,13.06018
478461.56250,6309979.50000,13.00106
478475.59375,6309981.00000,11.36076
478469.50000,6309979.50000,13.10677
478470.81250,6309978.50000,12.44523
478472.96875,6309979.00000,11.74953
478473.62500,6309979.50000,11.35660
478475.31250,6309980.00000,11.24553
478452.18750,6309983.50000,14.71290
478459.71875,6309979.50000,13.28018
478458.87500,6309980.00000,13.41475
478457.78125,6309979.50000,13.16873
478456.93750,6309980.00000,13.22891
478455.90625,6309980.50000,13.13172
478455.34375,6309981.00000,13.43748
478453.78125,6309981.50000,13.67792
478453.40625,6309982.00000,13.92283
478452.25000,6309982.50000,14.26732
478384.06250,6309979.00000,13.90539
478384.06250,6309978.00000,14.13784
478377.96875,6309986.00000,12.35112
478377.96875,6309985.00000,12.46387
478377.96875,6309984.00000,12.56539
478378.62500,6309983.00000,12.75874
478378.00000,6309983.00000,12.66830
478380.71875,6309980.00000,12.91545
478380.09375,6309981.00000,12.81987
478382.15625,6309978.50000,13.49136
478381.68750,6309978.50000,13.24715
478382.78125,6309978.50000,13.97284
478380.75000,6309979.00000,13.21011
478378.65625,6309982.00000,12.80242
478366.21875,6309997.50000,16.13396
478365.37500,6309998.00000,16.23744
478363.65625,6310000.00000,15.45193
478365.12500,6309999.00000,16.03781
478364.93750,6309998.00000,16.06351
478362.43750,6310000.00000,15.08156
478369.87500,6309991.00000,14.32975
478376.96875,6309986.50000,12.20207
478375.59375,6309987.00000,12.12980
478374.84375,6309987.50000,12.12207
478372.90625,6309988.50000,12.59131
478371.84375,6309989.00000,13.10389
478371.00000,6309989.00000,13.70661
478369.87500,6309990.00000,14.41984
478366.18750,6309996.50000,16.05970
478366.18750,6309995.50000,16.06835
478367.28125,6309994.00000,15.95979
478366.18750,6309994.50000,16.11141
478369.06250,6309991.50000,14.89168
478368.18750,6309991.50000,15.57711
478367.31250,6309993.00000,16.01328
478367.31250,6309992.00000,16.00589
478448.18750,6309974.50000,13.37293
478446.90625,6309974.00000,13.05257
478446.18750,6309974.00000,12.66773
478448.62500,6309975.50000,13.45465
478449.65625,6309981.00000,14.19366
478449.71875,6309980.00000,13.98788
478449.78125,6309979.00000,13.77792
478449.84375,6309978.00000,13.62417
478449.87500,6309977.00000,13.49271
478449.90625,6309976.00000,13.44222
478425.59375,6309960.50000,11.29434
478426.37500,6309960.50000,11.17282
478427.62500,6309961.50000,11.16178
478428.25000,6309962.00000,11.04793
478429.43750,6309962.50000,11.07525
478430.21875,6309963.00000,10.85347
478431.34375,6309963.50000,10.84826
478432.12500,6309964.00000,10.77426
478433.21875,6309964.50000,10.88393
478433.87500,6309965.00000,10.88727
478435.15625,6309965.50000,10.93310
478435.84375,6309966.00000,11.08525
478436.96875,6309966.50000,11.06274
478441.28125,6309970.00000,11.53670
478440.68750,6309969.00000,11.38244
478439.56250,6309968.00000,11.11823
478438.90625,6309967.00000,10.98213
478437.75000,6309966.50000,10.88780
478441.31250,6309969.00000,11.47300
478442.50000,6309970.50000,11.62726
478443.21875,6309971.00000,11.67230
478444.28125,6309972.00000,11.87595
478445.09375,6309973.00000,12.13298
478446.28125,6309973.00000,12.55786
478418.18750,6309958.00000,12.42512
478420.84375,6309958.50000,12.28472
478424.40625,6309960.00000,11.50873
478423.59375,6309959.50000,11.73079
478422.46875,6309959.00000,11.89996
478421.78125,6309958.50000,12.18120
478420.09375,6309958.00000,12.35180
478419.09375,6309957.50000,12.34922
478417.09375,6309957.50000,12.50005
478384.06250,6309977.00000,14.30995
478384.09375,6309976.00000,14.34454
478384.81250,6309973.50000,13.92043
478384.12500,6309975.00000,14.25911
478384.18750,6309974.00000,14.05175
478384.84375,6309972.50000,13.66487
478386.09375,6309970.50000,13.30879
478384.87500,6309971.50000,13.32666
478410.56250,6309958.00000,12.47226
478411.25000,6309958.00000,12.49515
478409.34375,6309958.50000,12.44905
478408.53125,6309959.00000,12.48592
478407.40625,6309959.00000,12.51755
478406.81250,6309960.00000,12.48565
478405.62500,6309960.00000,12.45035
478404.59375,6309961.00000,12.52251
478403.65625,6309961.50000,12.43852
478402.87500,6309962.00000,12.36645
478401.62500,6309962.00000,12.33481
478400.96875,6309962.00000,12.32783
478399.81250,6309962.50000,12.41899
478399.15625,6309962.50000,12.68608
478413.15625,6309958.00000,12.42381
478414.37500,6309957.50000,12.62715
478397.59375,6309963.00000,12.86547
478397.28125,6309963.50000,13.07027
478395.90625,6309964.50000,13.11841
478395.34375,6309964.50000,13.18927
478394.28125,6309965.50000,13.24770
478393.50000,6309966.00000,13.24732
478392.31250,6309966.00000,13.25843
478391.56250,6309966.50000,13.35816
478390.53125,6309967.50000,13.35499
478389.81250,6309968.00000,13.33407
478416.31250,6309957.00000,12.57561
478415.09375,6309956.50000,12.79200
478388.68750,6309968.00000,13.27600
478387.96875,6309968.00000,13.25117
478386.68750,6309969.50000,13.11382
478386.71875,6309968.50000,12.88285
478386.12500,6309969.50000,13.02744
478450.12500,6309981.50000,14.39045
478451.53125,6309981.50000,14.24910
478481.71875,6309989.00000,9.37262
478483.25000,6309988.50000,9.16162
478480.81250,6309985.50000,9.20452
478480.71875,6309984.50000,9.31867
478483.03125,6309985.50000,8.06510
478483.50000,6309987.50000,8.92665
478484.78125,6309986.50000,8.73172
478483.34375,6309986.00000,8.20083
478483.31250,6309988.00000,8.93683
478480.68750,6309983.50000,9.51215
478479.68750,6309983.00000,10.30841
478478.65625,6309982.00000,11.05808
478477.34375,6309981.50000,11.60044
478481.75000,6309995.50000,11.10767
478485.37500,6310000.50000,12.08441
478484.31250,6309996.50000,10.69379
478483.50000,6309996.50000,10.83360
478483.43750,6309996.00000,11.01875
478487.62500,6309996.50000,10.90079
478491.34375,6310000.00000,11.76360
478492.34375,6310000.00000,12.22026
478490.06250,6309996.50000,11.02650
478489.12500,6309995.50000,11.25854
478485.34375,6309996.50000,10.70488
478488.28125,6309995.50000,11.06483
478482.34375,6309992.50000,10.17685
478482.78125,6309993.50000,10.24694
478483.15625,6309994.50000,10.35874
478460.90625,6309979.50000,13.35504
478477.03125,6309980.50000,11.46283
478477.43750,6309980.50000,11.52900
478481.78125,6309991.00000,9.76491
478482.09375,6309990.00000,9.41104
478481.90625,6309991.50000,10.04330
478482.34375,6309991.00000,9.82603
478468.71875,6309979.00000,13.02768
478467.81250,6309978.50000,12.65126
478467.03125,6309978.50000,12.85275
478465.59375,6309978.50000,12.46318
478464.75000,6309979.00000,12.90219
478463.71875,6309978.50000,12.90835
478463.00000,6309978.50000,13.05826
478461.56250,6309978.50000,13.03168
478475.59375,6309980.00000,11.30860
478469.53125,6309978.50000,12.82444
478469.59375,6309977.50000,12.29402
478472.93750,6309978.00000,11.94886
478471.09375,6309977.50000,12.36337
478473.68750,6309978.50000,11.49075
478475.06250,6309979.00000,11.25773
478475.59375,6309979.00000,11.18427
478459.75000,6309978.50000,13.35087
478458.93750,6309979.00000,13.39151
478457.81250,6309978.50000,13.22954
478457.09375,6309979.00000,13.20443
478455.93750,6309979.50000,13.04896
478455.34375,6309980.00000,13.24220
478453.87500,6309980.50000,13.43010
478453.37500,6309981.00000,13.69692
478452.31250,6309981.50000,14.06910
478382.75000,6309977.50000,14.30548
478376.96875,6309985.50000,12.34624
478377.00000,6309984.50000,12.48768
478377.03125,6309983.50000,12.59569
478378.00000,6309982.00000,12.75233
478377.09375,6309982.50000,12.71817
478380.12500,6309980.00000,13.04829
478378.68750,6309981.00000,12.88673
478382.21875,6309977.50000,13.87701
478381.75000,6309977.50000,13.60516
478380.78125,6309978.00000,13.50969
478380.12500,6309979.00000,13.35289
478378.00000,6309981.00000,12.84323
478365.37500,6309997.00000,16.25850
478364.81250,6309997.00000,15.99695
478363.65625,6309999.00000,15.57755
478363.65625,6309998.00000,15.47245
478362.43750,6309999.00000,15.15967
478369.06250,6309990.50000,15.02012
478375.59375,6309986.00000,12.22884
478374.81250,6309986.50000,12.19301
478372.87500,6309987.50000,12.61925
478371.84375,6309988.00000,13.11301
478371.00000,6309988.00000,13.75927
478369.84375,6309989.00000,14.54121
478369.06250,6309989.50000,15.19108
478365.37500,6309996.00000,16.17891
478365.37500,6309995.00000,16.10132
478366.18750,6309993.50000,16.15261
478365.40625,6309994.00000,16.02826
478368.18750,6309990.50000,15.68429
478367.31250,6309991.00000,15.99269
478366.18750,6309992.50000,16.15682
478366.18750,6309991.50000,16.15507
478448.65625,6309974.50000,13.48056
478448.21875,6309973.50000,13.35039
478446.96875,6309973.00000,12.98809
478449.93750,6309975.00000,13.47272
478450.15625,6309980.50000,14.14933
478450.21875,6309979.50000,13.86957
478450.28125,6309978.50000,13.63862
478450.31250,6309977.50000,13.43760
478450.34375,6309976.50000,13.34844
478450.40625,6309975.50000,13.41934
478425.62500,6309959.50000,11.07188
478426.40625,6309959.50000,10.93412
478427.65625,6309960.50000,10.82510
478428.28125,6309961.00000,10.73590
478429.46875,6309961.50000,10.76841
478430.25000,6309962.00000,10.52584
478431.37500,6309962.50000,10.39504
478432.15625,6309963.00000,10.38203
478433.25000,6309963.50000,10.57663
478433.90625,6309964.00000,10.61996
478435.18750,6309964.50000,10.77644
478435.90625,6309965.00000,10.95084
478436.96875,6309965.50000,10.95906
478442.56250,6309969.50000,11.63104
478441.37500,6309968.00000,11.43882
478440.71875,6309968.00000,11.29737
478439.62500,6309967.00000,11.00477
478438.96875,6309966.00000,10.86242
478437.78125,6309965.50000,10.79427
478442.62500,6309968.50000,11.64455
478443.31250,6309970.00000,11.68710
478444.34375,6309971.00000,11.82954
478445.18750,6309972.00000,12.04905
478446.34375,6309972.00000,12.43303
478447.03125,6309972.00000,12.77726
478418.21875,6309957.00000,12.32698
478420.87500,6309957.50000,12.30499
478424.43750,6309959.00000,11.37347
478423.62500,6309958.50000,11.67003
478422.46875,6309958.00000,11.93663
478421.81250,6309957.50000,12.22982
478420.12500,6309957.00000,12.34782
478419.12500,6309956.50000,12.32682
478417.12500,6309956.50000,12.46218
478382.75000,6309976.50000,14.42663
478382.81250,6309975.50000,14.35417
478384.18750,6309973.00000,13.80794
478382.84375,6309974.50000,14.12209
478382.87500,6309973.50000,13.86036
478384.21875,6309972.00000,13.49731
478384.90625,6309970.50000,13.00882
478384.28125,6309971.00000,13.18283
478410.62500,6309957.00000,12.35404
478409.37500,6309957.50000,12.30109
478411.28125,6309957.00000,12.46536
478408.56250,6309958.00000,12.40859
478407.43750,6309958.00000,12.46966
478406.84375,6309959.00000,12.47024
478405.62500,6309959.00000,12.37739
478404.62500,6309960.00000,12.49157
478403.65625,6309960.50000,12.43089
478402.90625,6309961.00000,12.36045
478401.65625,6309961.00000,12.29632
478401.00000,6309961.00000,12.26507
478399.84375,6309961.50000,12.31575
478399.18750,6309961.50000,12.55438
478397.59375,6309962.00000,12.72341
478413.34375,6309957.50000,12.66238
478414.43750,6309956.50000,12.80030
478397.31250,6309962.50000,12.90323
478395.90625,6309963.50000,12.93981
478395.37500,6309963.50000,13.01339
478394.31250,6309964.50000,13.05249
478393.53125,6309965.00000,12.98508
478392.34375,6309965.00000,13.01386
478391.62500,6309965.50000,13.17592
478390.56250,6309966.50000,13.11716
478389.81250,6309967.00000,13.15421
478388.68750,6309967.00000,13.04229
478416.34375,6309956.00000,12.63214
478415.15625,6309955.50000,12.89375
478387.96875,6309967.00000,13.04602
478386.75000,6309967.50000,12.69726
478386.15625,6309968.50000,12.78553
478386.15625,6309967.50000,12.63831
478384.93750,6309969.50000,12.81253
478451.56250,6309980.50000,14.07882
478483.28125,6309990.00000,9.28995
478483.31250,6309989.00000,9.09653
478483.81250,6309988.50000,9.12390
478482.87500,6309984.50000,7.80504
478482.53125,6309983.50000,7.99125
478483.21875,6309985.00000,7.77334
478484.84375,6309987.50000,9.01006
478484.81250,6309986.00000,8.58924
478485.00000,6309987.00000,8.91885
478484.78125,6309985.50000,8.19589
478480.65625,6309982.50000,9.71817
478482.71875,6309982.50000,8.20502
478479.71875,6309982.00000,10.32724
478478.56250,6309981.00000,11.11017
478483.34375,6309995.00000,10.49872
478483.37500,6309995.50000,10.57957
478485.06250,6309996.50000,10.56840
478484.25000,6309995.50000,10.46689
478486.15625,6309996.00000,10.55389
478487.65625,6309995.50000,10.71901
478493.34375,6310000.00000,12.92228
478491.96875,6309995.00000,11.88309
478490.15625,6309995.50000,10.97389
478489.06250,6309994.50000,11.01467
