XUTM,YUTM,EC 0-0.25 m
504363.62500,6148855.50000,9.93402
504364.25000,6148856.00000,10.84972
504364.84375,6148856.50000,12.25697
504360.28125,6148856.00000,10.25266
504361.21875,6148856.50000,10.16496
504362.12500,6148856.00000,9.78847
504392.93750,6148873.00000,15.24086
504394.12500,6148873.50000,15.13701
504384.21875,6148868.50000,20.37731
504384.28125,6148869.50000,20.28413
504386.31250,6148869.50000,18.57872
504383.71875,6148867.50000,21.07692
504387.21875,6148870.50000,17.87827
504387.25000,6148871.50000,17.73280
504388.31250,6148871.50000,17.33141
504389.03125,6148872.00000,16.98994
504390.34375,6148871.50000,16.40512
504390.34375,6148872.50000,16.42411
504391.03125,6148873.00000,16.02592
504392.15625,6148873.50000,15.52486
504382.03125,6148867.00000,21.27598
504381.12500,6148866.50000,21.28439
504380.81250,6148865.50000,21.62250
504379.43750,6148864.50000,22.59259
504379.46875,6148865.50000,22.48799
504378.40625,6148864.00000,23.25385
504398.34375,6148874.50000,17.43519
504400.06250,6148875.50000,18.65250
504399.37500,6148875.50000,17.75035
504398.37500,6148875.50000,17.28734
504398.25000,6148874.50000,17.20794
504400.90625,6148876.00000,19.38897
504403.75000,6148879.00000,23.60961
504402.06250,6148878.50000,22.05869
504405.81250,6148880.50000,27.77871
504403.78125,6148880.00000,23.99303
504404.68750,6148881.00000,25.58284
504400.90625,6148877.00000,19.82614
504400.93750,6148878.00000,20.70952
504395.50000,6148875.50000,15.21544
504396.37500,6148875.50000,15.54154
504397.53125,6148874.50000,16.21678
504394.18750,6148875.50000,15.03010
504407.71875,6148880.50000,31.66365
504407.46875,6148880.50000,31.15537
504419.37500,6148887.00000,31.57950
504420.31250,6148886.50000,31.09894
504420.96875,6148886.50000,30.47595
504414.00000,6148886.00000,36.89158
504413.37500,6148885.00000,37.46105
504412.03125,6148884.50000,38.46423
504411.09375,6148884.00000,37.42901
504410.12500,6148883.50000,36.36478
504409.40625,6148883.00000,34.55625
504408.18750,6148882.50000,32.69649
504407.75000,6148881.50000,31.75266
504407.78125,6148882.50000,31.63612
504407.46875,6148881.50000,30.86317
504415.21875,6148886.50000,36.26067
504415.75000,6148886.50000,35.67953
504416.71875,6148887.50000,33.90682
504417.53125,6148887.50000,32.59008
504418.62500,6148888.00000,31.76345
504422.09375,6148886.50000,29.86246
504430.75000,6148886.50000,16.09572
504431.50000,6148885.50000,14.82899
504432.68750,6148885.00000,13.48462
504422.93750,6148887.00000,29.31998
504423.87500,6148888.00000,28.58663
504424.71875,6148888.50000,27.60088
504425.75000,6148889.00000,26.89535
504428.75000,6148888.00000,22.94226
504429.93750,6148888.00000,19.06210
504427.37500,6148888.50000,24.90486
504427.40625,6148889.50000,25.19401
504426.56250,6148889.50000,26.25410
504430.75000,6148887.50000,16.31435
504433.59375,6148886.50000,10.86469
504432.71875,6148886.00000,12.16586
504440.93750,6148887.00000,7.08312
504440.93750,6148888.00000,7.00452
504438.43750,6148889.50000,7.24925
504441.18750,6148887.00000,7.28783
504441.37500,6148886.00000,7.54744
504434.56250,6148888.00000,9.48820
504433.62500,6148888.00000,10.35883
504435.28125,6148888.50000,8.77171
504437.59375,6148889.00000,7.22328
504436.81250,6148889.00000,7.87273
504445.21875,6148886.00000,8.13837
504446.28125,6148886.00000,8.04880
504448.21875,6148887.00000,8.14253
504449.03125,6148886.50000,7.87160
504450.18750,6148885.50000,7.79233
504451.00000,6148885.50000,7.46302
504451.00000,6148886.50000,8.09042
504443.21875,6148886.00000,8.11096
504442.46875,6148886.50000,7.60329
504444.31250,6148886.00000,8.16371
504365.75000,6148857.50000,14.42097
504366.93750,6148858.00000,17.51709
504367.50000,6148858.50000,19.48084
504368.62500,6148859.50000,22.92633
504369.21875,6148860.50000,24.31971
504370.53125,6148860.50000,26.38707
504371.31250,6148861.00000,27.41353
504372.00000,6148861.50000,28.42011
504372.75000,6148862.00000,27.00134
504374.12500,6148863.00000,27.72467
504372.84375,6148863.00000,28.29477
504374.18750,6148864.00000,28.81455
504374.84375,6148865.00000,27.93074
504375.46875,6148865.00000,26.74195
504376.56250,6148865.00000,25.42124
504377.84375,6148865.00000,24.20232
504346.28125,6148856.00000,15.15160
504343.59375,6148856.00000,13.21024
504344.71875,6148856.50000,14.28662
504345.37500,6148856.50000,14.73553
504347.21875,6148856.50000,15.35625
504348.15625,6148856.50000,15.90191
504348.93750,6148857.00000,16.15839
504349.93750,6148857.00000,16.59924
504332.15625,6148859.00000,9.94514
504332.50000,6148854.50000,11.18243
504332.53125,6148855.50000,10.80764
504332.59375,6148856.50000,10.45690
504332.62500,6148857.50000,10.14061
504332.68750,6148858.50000,9.98147
504309.50000,6148892.00000,6.86207
504309.84375,6148891.00000,7.11118
504311.50000,6148890.00000,7.67290
504309.50000,6148894.00000,6.36393
504309.90625,6148893.00000,6.57975
504309.87500,6148892.00000,6.80508
504308.62500,6148894.50000,6.18400
504309.21875,6148894.50000,6.26444
504308.65625,6148896.50000,6.16836
504309.31250,6148896.50000,6.07267
504309.28125,6148895.50000,6.07247
504309.53125,6148896.00000,6.03259
504308.65625,6148897.50000,7.03091
504323.87500,6148882.00000,15.94673
504312.34375,6148889.50000,8.52669
504316.37500,6148888.00000,11.36874
504317.31250,6148887.50000,12.41673
504318.31250,6148887.00000,13.64266
504319.21875,6148886.50000,14.55877
504319.50000,6148885.50000,15.71918
504320.65625,6148885.00000,16.38056
504321.43750,6148884.00000,17.13046
504313.59375,6148890.00000,8.47173
504314.43750,6148889.50000,9.17489
504315.43750,6148889.00000,9.98857
504322.21875,6148884.00000,17.59835
504323.12500,6148883.50000,17.53285
504323.93750,6148883.00000,17.35785
504324.84375,6148881.50000,15.16055
504325.96875,6148881.00000,14.62996
504326.71875,6148880.50000,14.01062
504327.71875,6148880.00000,13.62431
504328.46875,6148879.50000,13.13608
504329.40625,6148879.00000,13.19607
504330.25000,6148879.00000,13.47582
504331.62500,6148870.00000,13.72099
504331.68750,6148871.00000,14.16157
504332.37500,6148864.00000,11.55322
504332.34375,6148863.00000,11.18599
504332.43750,6148865.00000,11.96833
504332.28125,6148862.00000,10.76632
504332.46875,6148866.00000,12.36054
504332.25000,6148861.00000,10.40086
504332.53125,6148867.00000,12.68245
504332.18750,6148860.00000,10.12693
504332.56250,6148868.00000,13.03983
504332.62500,6148869.00000,13.49250
504331.75000,6148872.00000,14.47884
504330.93750,6148874.00000,14.29718
504331.81250,6148873.00000,14.70272
504331.84375,6148874.00000,14.75310
504331.00000,6148875.50000,14.16310
504331.06250,6148876.50000,14.08364
504331.12500,6148877.50000,14.03891
504331.15625,6148878.50000,14.07982
504357.59375,6148856.00000,13.09773
504358.18750,6148856.50000,12.33615
504359.59375,6148857.00000,11.38891
504356.56250,6148856.50000,13.90231
504354.40625,6148856.50000,15.40446
504355.96875,6148857.00000,14.67218
504353.71875,6148857.00000,15.80738
504351.87500,6148857.50000,16.43912
504350.81250,6148858.00000,16.61474
504352.62500,6148858.50000,16.28878
504353.75000,6148858.00000,15.82400
504333.59375,6148854.50000,11.20729
504337.87500,6148855.00000,10.88789
504338.56250,6148855.00000,10.78822
504341.96875,6148856.00000,11.86891
504341.50000,6148857.50000,11.51777
504342.00000,6148857.00000,11.94727
504340.18750,6148856.50000,10.81471
504339.40625,6148855.50000,10.78547
504339.53125,6148856.00000,10.72892
504343.00000,6148856.00000,12.85284
504334.21875,6148854.50000,11.27964
504335.34375,6148855.00000,11.23870
504335.90625,6148855.00000,11.04353
504337.21875,6148855.50000,10.71482
504363.65625,6148856.50000,10.76897
504364.31250,6148857.00000,11.88539
504364.87500,6148857.50000,13.48893
504360.31250,6148857.00000,10.65917
504361.28125,6148857.50000,10.66954
504362.18750,6148857.00000,10.32352
504392.96875,6148874.00000,15.28240
504392.96875,6148875.00000,15.39717
504383.75000,6148868.50000,20.96840
504383.75000,6148869.50000,20.93217
504384.34375,6148870.50000,20.37313
504386.31250,6148871.50000,18.55697
504382.03125,6148868.00000,21.10038
504387.28125,6148872.50000,17.76635
504388.34375,6148872.50000,17.32536
504389.06250,6148873.00000,17.01221
504390.37500,6148873.50000,16.65489
504391.03125,6148874.00000,16.27125
504392.15625,6148874.50000,15.66529
504381.18750,6148867.50000,21.10417
504380.81250,6148867.00000,21.49190
504379.50000,6148866.50000,22.19606
504378.43750,6148865.00000,23.17966
504378.50000,6148866.00000,23.07238
504400.09375,6148876.50000,18.79200
504399.37500,6148876.50000,17.51832
504398.37500,6148876.50000,16.89704
504398.25000,6148875.50000,17.04216
504403.03125,6148879.50000,22.80068
504400.96875,6148879.00000,21.54776
504402.06250,6148879.50000,22.70411
504405.84375,6148882.00000,27.32699
504403.81250,6148881.00000,24.52229
504403.06250,6148880.50000,23.47979
504403.84375,6148882.00000,25.39152
504404.68750,6148882.00000,26.15790
504400.06250,6148877.50000,19.46036
504400.06250,6148878.50000,20.49674
504394.21875,6148876.50000,15.33149
504395.53125,6148876.50000,15.11264
504397.56250,6148875.50000,16.14790
504396.40625,6148877.50000,15.55270
504397.56250,6148876.50000,15.99731
504393.00000,6148876.00000,15.53216
504419.40625,6148888.00000,31.88258
504420.34375,6148887.50000,31.50721
504421.00000,6148887.50000,30.85143
504414.00000,6148887.00000,37.30902
504413.37500,6148886.00000,37.89141
504412.03125,6148885.50000,38.88743
504411.21875,6148885.00000,38.06746
504410.12500,6148884.50000,36.87821
504409.40625,6148884.00000,35.05003
504408.18750,6148883.50000,33.20961
504407.84375,6148883.50000,31.67523
504407.50000,6148882.50000,30.61849
504415.18750,6148887.50000,36.56620
504415.75000,6148887.50000,35.76860
504416.71875,6148888.50000,34.05702
504417.56250,6148888.50000,32.78795
504418.65625,6148889.00000,32.06731
504422.12500,6148887.50000,30.08677
504431.53125,6148886.50000,14.28301
504422.96875,6148888.00000,29.89929
504423.90625,6148889.00000,28.93997
504424.75000,6148889.50000,27.74907
504425.78125,6148890.00000,26.83023
504429.96875,6148889.00000,19.70469
504428.75000,6148889.00000,23.30953
504430.75000,6148888.50000,16.99697
504427.50000,6148890.00000,25.18384
504426.56250,6148890.50000,25.99517
504431.59375,6148887.50000,13.34563
504432.71875,6148887.00000,11.28366
504441.18750,6148888.00000,7.06926
504441.37500,6148887.00000,7.27846
504440.93750,6148889.00000,6.98470
504441.43750,6148889.00000,7.09538
504441.40625,6148888.00000,7.12600
504437.62500,6148890.00000,7.44316
504438.43750,6148890.50000,7.54962
504440.93750,6148890.00000,7.12541
504434.59375,6148889.00000,9.49616
504432.71875,6148888.00000,11.18906
504433.65625,6148889.00000,10.26527
504432.75000,6148889.00000,11.24929
504435.31250,6148889.50000,8.79719
504435.34375,6148890.50000,8.67087
504436.90625,6148891.00000,8.18925
504444.34375,6148887.00000,7.94043
504445.28125,6148887.00000,8.06057
504446.31250,6148887.00000,8.25888
504447.21875,6148887.50000,8.13064
504448.25000,6148888.00000,8.79674
504449.09375,6148888.50000,8.54673
504450.21875,6148886.50000,8.28697
504450.25000,6148887.50000,8.85580
504451.00000,6148887.50000,8.50495
504451.03125,6148888.50000,9.17906
504443.28125,6148887.00000,7.80550
504442.50000,6148887.50000,7.39144
504365.81250,6148858.50000,15.50956
504366.96875,6148859.00000,18.76321
504367.50000,6148859.50000,20.87335
504368.65625,6148860.50000,24.03608
504369.25000,6148861.50000,25.35585
504370.59375,6148861.50000,27.24167
504371.37500,6148862.00000,28.30074
504372.06250,6148862.50000,29.42493
504372.93750,6148864.00000,29.66775
504372.12500,6148863.50000,30.66317
504373.00000,6148865.00000,30.91020
504374.21875,6148865.00000,29.57130
504374.87500,6148866.00000,28.16409
504375.46875,6148866.00000,26.73694
504377.90625,6148866.00000,23.79806
504376.59375,6148867.00000,25.13278
504346.34375,6148857.00000,15.44058
504343.65625,6148857.00000,13.55742
504344.78125,6148857.50000,14.67171
504347.25000,6148857.50000,15.73129
504348.21875,6148857.50000,16.32189
504348.96875,6148858.00000,16.52745
504350.00000,6148858.00000,16.94321
504332.71875,6148859.50000,9.97934
504333.62500,6148855.50000,10.84119
504333.68750,6148856.50000,10.46906
504333.75000,6148857.50000,10.20955
504333.78125,6148858.50000,10.14678
504311.53125,6148891.00000,7.33849
504312.40625,6148890.50000,7.90513
504309.93750,6148894.00000,6.32611
504311.59375,6148893.00000,6.81602
504311.56250,6148892.00000,6.98734
504309.53125,6148895.00000,6.14415
504309.31250,6148897.50000,6.44323
504309.53125,6148897.00000,6.12737
504310.00000,6148896.00000,6.25481
504309.96875,6148895.00000,6.14303
504309.56250,6148898.00000,7.15058
504308.65625,6148898.50000,9.20734
504309.37500,6148898.50000,8.25205
504324.87500,6148882.50000,16.65470
504316.43750,6148889.00000,10.42104
504317.34375,6148888.50000,11.37028
504318.34375,6148888.00000,12.75813
504319.28125,6148887.50000,13.98164
504319.53125,6148886.50000,15.29530
504320.71875,6148886.00000,16.41574
504321.46875,6148885.00000,17.54655
504322.28125,6148885.00000,18.26209
504313.62500,6148891.00000,7.99970
504314.46875,6148890.50000,8.61802
504315.43750,6148890.00000,9.25388
504323.18750,6148884.50000,18.56004
504323.96875,6148884.00000,18.57740
504324.90625,6148883.50000,17.95746
504326.00000,6148882.00000,16.18176
504326.75000,6148881.50000,15.41850
504327.78125,6148881.00000,14.85804
504328.50000,6148880.50000,14.15422
504329.50000,6148880.50000,14.75296
504330.31250,6148880.00000,14.08149
504331.21875,6148879.50000,14.29850
504332.65625,6148870.00000,13.96094
504332.68750,6148871.00000,14.47819
504332.96875,6148863.50000,11.57299
504333.03125,6148864.50000,11.90535
504332.90625,6148862.50000,11.14381
504333.09375,6148865.50000,12.29295
504332.84375,6148861.50000,10.63151
504333.15625,6148866.50000,12.63850
504332.78125,6148860.50000,10.24179
504333.18750,6148867.50000,12.93890
504333.21875,6148868.50000,13.13569
504333.28125,6148869.50000,13.40643
504332.75000,6148872.00000,14.91189
504331.87500,6148875.00000,14.78383
504332.78125,6148873.00000,15.08330
504332.84375,6148874.00000,15.16030
504331.90625,6148876.00000,14.72342
504331.93750,6148877.00000,14.69232
504332.00000,6148878.00000,14.68068
504332.03125,6148879.00000,14.70086
504357.62500,6148857.00000,13.32411
504358.25000,6148857.50000,12.61218
504359.62500,6148858.00000,11.76976
504356.59375,6148857.50000,13.87566
504354.46875,6148857.50000,15.19577
504355.96875,6148858.00000,14.58513
504351.93750,6148858.50000,16.78055
504350.84375,6148859.00000,16.86193
504352.68750,6148859.50000,16.57234
504353.78125,6148859.00000,16.09665
504354.53125,6148858.50000,15.31815
504337.93750,6148856.00000,10.61657
504338.59375,6148856.00000,10.47189
504341.53125,6148858.50000,11.62059
504342.06250,6148858.00000,12.08356
504340.25000,6148857.50000,10.74429
504343.03125,6148857.00000,13.06327
504339.46875,6148856.50000,10.46945
504339.56250,6148857.00000,10.54987
504334.28125,6148855.50000,10.91366
504335.40625,6148856.00000,10.89680
504335.96875,6148856.00000,10.75513
504337.28125,6148856.50000,10.48273
504363.68750,6148857.50000,11.72400
504364.34375,6148858.00000,12.95971
504364.90625,6148858.50000,14.67912
504360.34375,6148858.00000,10.98776
504361.34375,6148858.50000,11.20099
504362.25000,6148858.00000,10.97467
504392.15625,6148875.50000,15.91735
504382.03125,6148869.00000,20.88187
504382.03125,6148870.00000,20.77239
504383.78125,6148870.50000,20.96424
504384.40625,6148871.50000,20.35338
504384.43750,6148872.50000,20.16205
504386.34375,6148873.50000,18.55555
504381.25000,6148868.50000,20.81354
504387.31250,6148873.50000,17.86852
504388.34375,6148873.50000,17.39163
504389.09375,6148874.00000,17.15698
504390.40625,6148874.50000,16.92003
504391.06250,6148875.00000,16.46199
504380.81250,6148868.00000,21.24801
504379.56250,6148867.50000,22.05228
504377.93750,6148867.00000,23.36832
504399.40625,6148877.50000,17.59158
504398.37500,6148877.50000,16.68535
504398.28125,6148876.50000,16.58749
504400.06250,6148879.50000,21.56915
504400.96875,6148880.00000,22.30509
504402.09375,6148881.00000,24.04757
504405.84375,6148883.00000,27.65244
504403.06250,6148881.50000,24.56673
504403.87500,6148883.00000,26.10248
504404.71875,6148884.00000,27.16961
504399.40625,6148878.50000,18.60115
504399.40625,6148879.50000,19.83683
504393.03125,6148877.00000,16.11313
504394.25000,6148877.50000,16.02854
504395.56250,6148877.50000,15.68023
504397.59375,6148877.50000,16.06504
504396.43750,6148878.50000,16.56611
504398.28125,6148877.50000,16.31949
504392.15625,6148876.50000,16.33153
504419.43750,6148889.00000,32.29344
504420.37500,6148888.50000,31.94195
504421.00000,6148888.50000,31.31762
504414.03125,6148888.00000,37.75747
504413.37500,6148887.00000,38.26196
504412.09375,6148886.50000,39.21172
504411.28125,6148886.00000,38.58589
504410.15625,6148885.50000,37.40602
504409.37500,6148885.00000,35.77234
504408.18750,6148884.50000,33.01117
504407.50000,6148883.50000,30.51011
504407.84375,6148884.50000,31.53929
504415.15625,6148888.50000,37.02427
504415.78125,6148888.50000,36.12488
504416.75000,6148889.50000,34.46012
504417.59375,6148889.50000,33.16684
504418.68750,6148890.00000,32.47223
504422.15625,6148888.50000,30.60781
504422.96875,6148889.00000,30.36268
504423.93750,6148890.00000,29.24624
504424.75000,6148890.50000,27.87738
504425.81250,6148891.00000,26.71504
504430.03125,6148890.00000,20.42426
504430.75000,6148889.50000,17.97275
504428.78125,6148890.00000,23.70544
504431.62500,6148888.50000,13.87254
504427.46875,6148890.50000,25.03825
504427.50000,6148891.00000,25.14064
504426.59375,6148891.50000,25.96957
504441.46875,6148890.00000,7.21444
504442.53125,6148888.50000,7.44352
504437.65625,6148891.00000,7.78723
504440.93750,6148891.00000,7.33095
504438.43750,6148891.50000,7.89923
504441.00000,6148890.50000,7.19979
504434.59375,6148890.00000,9.48650
504433.65625,6148890.00000,10.29016
504432.78125,6148890.00000,11.51463
504431.65625,6148889.50000,14.12191
504435.34375,6148891.50000,8.50230
504434.62500,6148891.50000,9.59693
504437.65625,6148892.00000,8.13678
504435.37500,6148892.50000,9.04428
504436.96875,6148893.00000,8.66392
504443.31250,6148888.00000,7.59099
504444.40625,6148888.00000,7.99109
504445.28125,6148888.00000,8.25902
504446.34375,6148888.00000,8.66637
504447.25000,6148888.50000,8.83344
504449.09375,6148889.50000,9.64790
504448.28125,6148890.00000,10.19766
504450.25000,6148888.50000,9.56045
504451.03125,6148889.50000,10.16683
504365.84375,6148859.50000,16.77882
504367.00000,6148860.00000,20.11759
504367.53125,6148860.50000,22.18998
504368.68750,6148861.50000,25.28149
504369.31250,6148862.50000,26.31681
504370.65625,6148862.50000,28.41252
504371.43750,6148863.00000,29.48995
504372.18750,6148864.50000,31.94854
504371.50000,6148864.00000,31.12729
504372.21875,6148865.50000,32.83567
504373.06250,6148866.00000,31.53156
504374.25000,6148866.00000,29.72830
504374.93750,6148867.00000,27.83581
504375.50000,6148867.00000,26.14394
504378.00000,6148868.00000,23.44464
504376.62500,6148868.00000,24.87022
504346.40625,6148858.00000,15.78716
504345.50000,6148858.00000,15.24407
504343.68750,6148858.00000,13.78658
504344.81250,6148858.50000,14.77987
504347.28125,6148858.50000,16.06118
504348.28125,6148858.50000,16.67147
504349.03125,6148859.00000,16.84685
504350.06250,6148859.00000,17.26764
504333.84375,6148859.50000,10.31361
504334.31250,6148856.50000,10.51272
504334.37500,6148857.50000,10.27382
504334.40625,6148858.50000,10.26700
504312.43750,6148891.50000,7.51217
504311.62500,6148894.00000,6.68173
504312.46875,6148892.50000,7.17147
504312.46875,6148893.50000,7.00474
504310.03125,6148897.00000,6.73633
504311.68750,6148896.00000,7.06883
504311.65625,6148895.00000,6.68307
504310.06250,6148898.00000,7.80153
504309.59375,6148899.00000,9.05716
504308.68750,6148899.50000,10.41999
504309.40625,6148899.50000,9.78369
504308.71875,6148900.50000,11.83926
504310.12500,6148899.00000,8.98092
504326.03125,6148883.00000,17.61392
504316.46875,6148890.00000,9.64981
504317.37500,6148889.50000,10.45418
504318.40625,6148889.00000,11.84315
504319.31250,6148888.50000,13.16306
504319.56250,6148887.50000,14.62462
504320.75000,6148887.00000,16.06195
504321.50000,6148886.00000,17.39090
504322.34375,6148886.00000,18.44153
504323.21875,6148885.50000,19.21858
504313.65625,6148892.00000,7.73145
504314.53125,6148891.50000,8.29573
504315.46875,6148891.00000,8.84349
504324.03125,6148885.00000,19.48779
504324.96875,6148884.50000,19.09971
504326.06250,6148884.00000,18.91284
504326.78125,6148882.50000,16.87473
504327.81250,6148882.00000,16.20287
504328.53125,6148881.50000,15.34935
504329.53125,6148881.50000,15.93522
504330.34375,6148881.00000,14.92354
504331.25000,6148880.50000,14.70008
504332.06250,6148880.00000,14.76671
504333.31250,6148870.50000,13.75959
504333.37500,6148871.50000,14.31403
504334.06250,6148863.50000,12.18112
504334.00000,6148862.50000,11.69500
504334.12500,6148864.50000,12.65863
504333.96875,6148861.50000,11.15212
504334.18750,6148865.50000,13.05816
504333.90625,6148860.50000,10.67903
504334.21875,6148866.50000,13.16999
504334.28125,6148867.50000,13.13580
504334.31250,6148868.50000,13.12041
504334.34375,6148869.50000,13.31347
504333.40625,6148872.50000,14.63598
504332.87500,6148875.00000,15.20801
504333.43750,6148873.50000,14.79173
504333.46875,6148874.50000,14.92379
504332.93750,6148876.00000,15.24687
504332.96875,6148877.00000,15.26415
504333.03125,6148878.00000,15.24159
504333.06250,6148879.00000,15.13811
504357.68750,6148858.00000,13.49739
504358.31250,6148858.50000,12.84799
504359.68750,6148859.00000,12.10880
504356.62500,6148858.50000,13.85876
504355.96875,6148859.00000,14.63648
504350.90625,6148860.00000,17.09397
504352.00000,6148860.00000,17.26242
504353.84375,6148860.00000,16.40927
504352.81250,6148861.50000,17.10782
504354.56250,6148859.50000,15.54440
504337.96875,6148857.00000,10.43600
504338.65625,6148857.00000,10.34838
504341.59375,6148859.50000,11.81472
504342.09375,6148859.00000,12.28165
504340.28125,6148858.50000,10.87001
504343.06250,6148858.00000,13.24395
504339.53125,6148857.50000,10.35222
504339.62500,6148858.00000,10.57476
504335.46875,6148857.00000,10.66478
504336.00000,6148857.00000,10.58720
504337.31250,6148857.50000,10.57418
504363.71875,6148858.50000,12.72147
504364.37500,6148859.00000,14.06632
504364.93750,6148859.50000,15.94579
504360.40625,6148859.00000,11.38881
504361.40625,6148859.50000,11.79237
504362.28125,6148859.00000,11.66135
504391.09375,6148876.00000,16.68246
504381.31250,6148869.50000,20.48786
504381.34375,6148870.50000,20.43779
504382.06250,6148871.00000,20.90989
504383.81250,6148872.50000,20.85018
504383.84375,6148873.50000,20.62007
504384.46875,6148873.50000,20.02124
504386.37500,6148874.50000,18.42550
504380.81250,6148869.00000,20.86365
504387.34375,6148874.50000,17.91444
504388.40625,6148875.50000,17.46076
504389.15625,6148876.00000,17.18638
504390.43750,6148875.50000,17.07893
504379.62500,6148868.50000,21.60664
504378.56250,6148868.00000,22.68075
504398.40625,6148878.50000,17.30270
504399.43750,6148880.50000,21.22394
504400.09375,6148880.50000,22.68565
504401.00000,6148881.00000,23.16751
504401.00000,6148882.00000,24.28859
504402.12500,6148882.00000,24.90829
504405.84375,6148884.00000,28.05264
504403.09375,6148883.50000,26.11532
504403.90625,6148884.00000,26.67324
504405.84375,6148885.00000,28.83861
504403.90625,6148885.00000,27.55945
504398.40625,6148879.50000,18.59156
504398.31250,6148879.50000,18.87227
504398.40625,6148880.50000,20.24639
504392.15625,6148877.50000,17.09965
504393.09375,6148879.00000,17.72503
504394.28125,6148878.50000,17.13418
504395.59375,6148879.50000,17.49880
504397.62500,6148878.50000,17.28757
504396.43750,6148879.50000,18.13698
504391.12500,6148877.00000,16.93875
504419.46875,6148890.00000,32.67497
504420.40625,6148889.50000,32.26037
504421.00000,6148889.50000,31.65176
504414.03125,6148889.00000,38.32724
504413.40625,6148888.00000,38.76384
504412.15625,6148887.50000,39.54930
504411.40625,6148887.00000,38.99274
504410.15625,6148886.50000,37.78077
504409.37500,6148886.00000,36.47857
504408.18750,6148885.50000,33.36924
504407.50000,6148884.50000,30.66650
504407.87500,6148885.50000,31.92188
504415.15625,6148889.50000,37.76429
504415.78125,6148889.50000,36.73065
504416.75000,6148890.50000,35.19641
504417.62500,6148890.50000,33.77376
504418.71875,6148891.00000,32.92299
504422.15625,6148889.50000,31.16150
504422.96875,6148890.00000,30.72390
504423.96875,6148891.00000,29.45408
504424.78125,6148891.50000,27.90480
504425.87500,6148892.00000,26.57420
504430.06250,6148891.00000,21.21137
504430.75000,6148890.50000,19.15985
504428.78125,6148891.00000,23.99348
504427.50000,6148891.50000,25.13107
504427.53125,6148892.00000,25.27945
504426.62500,6148892.50000,25.93926
504441.50000,6148891.00000,7.30816
504442.56250,6148890.50000,7.64743
504443.34375,6148889.00000,7.57630
504443.37500,6148890.00000,7.76360
504440.81250,6148892.00000,7.41821
504441.50000,6148892.00000,7.44297
504437.68750,6148893.00000,8.33918
504440.65625,6148893.00000,7.57302
504433.68750,6148891.00000,10.28330
504432.84375,6148891.00000,11.75937
504431.65625,6148890.50000,14.28574
504433.71875,6148892.00000,10.66216
504434.65625,6148892.50000,10.05361
504435.40625,6148893.50000,9.30077
504435.43750,6148894.50000,9.53668
504437.71875,6148894.00000,8.35121
504437.03125,6148895.00000,8.76997
504444.43750,6148889.00000,8.20977
504445.34375,6148889.00000,8.73493
504446.37500,6148889.00000,9.46147
504447.28125,6148889.50000,9.62555
504450.25000,6148889.50000,10.59810
504449.12500,6148890.50000,10.74014
504447.31250,6148890.50000,10.60079
504448.31250,6148891.00000,11.26045
504451.03125,6148890.50000,10.99980
504365.87500,6148860.50000,18.28362
504367.03125,6148861.00000,21.50038
504367.56250,6148861.50000,23.28974
504368.75000,6148862.50000,26.26641
504369.37500,6148863.50000,27.38919
504370.68750,6148863.50000,29.75697
504371.56250,6148865.00000,32.38964
504370.75000,6148864.50000,31.27173
504371.59375,6148866.00000,33.15821
504372.28125,6148866.50000,32.94189
504373.12500,6148867.00000,31.16180
504374.28125,6148867.00000,29.05853
504374.96875,6148868.00000,27.04776
504375.53125,6148868.00000,25.37112
504378.03125,6148869.00000,22.85836
504376.65625,6148869.00000,24.08511
504346.43750,6148859.00000,15.91872
504345.53125,6148859.00000,15.37687
504344.87500,6148859.50000,14.89874
504343.75000,6148859.00000,13.90893
504347.31250,6148859.50000,16.30309
504348.34375,6148859.50000,16.93746
504349.06250,6148860.00000,17.04079
504350.12500,6148860.00000,17.48064
504334.46875,6148859.50000,10.43074
504335.53125,6148858.00000,10.57768
504335.56250,6148859.00000,10.72663
504312.46875,6148894.50000,6.99403
504313.68750,6148893.00000,7.69392
504313.71875,6148894.00000,7.84326
504311.71875,6148897.00000,7.75170
504312.46875,6148895.50000,7.29012
504312.46875,6148896.50000,7.91523
504311.71875,6148898.00000,8.89298
504309.59375,6148900.00000,10.44568
504309.43750,6148900.50000,11.22432
504310.15625,6148900.00000,10.33490
504309.62500,6148901.00000,12.02862
504309.46875,6148901.50000,13.15757
504308.75000,6148901.50000,14.34215
504311.75000,6148899.00000,9.89872
504326.81250,6148883.50000,18.23603
504316.53125,6148891.00000,9.07004
504317.40625,6148890.50000,9.72986
504318.46875,6148890.00000,10.95929
504319.37500,6148889.50000,12.22896
504319.62500,6148888.50000,13.72095
504320.78125,6148888.00000,15.43258
504321.53125,6148887.00000,17.07481
504322.43750,6148887.50000,17.95704
504323.25000,6148886.50000,19.42934
504324.06250,6148886.00000,19.95069
504314.56250,6148892.50000,8.13043
504315.50000,6148892.00000,8.53910
504325.00000,6148885.50000,20.04078
504326.09375,6148885.00000,20.08393
504326.84375,6148884.50000,19.46155
504327.84375,6148883.00000,17.59232
504328.56250,6148882.50000,16.58195
504330.40625,6148882.00000,16.04531
504329.59375,6148882.50000,17.16416
504331.31250,6148881.50000,15.34252
504332.09375,6148881.00000,14.95611
504333.09375,6148880.00000,15.01515
504334.37500,6148870.50000,13.61161
