XUTM,YUTM,EC 0-0.25 m
648598.81250,6132600.50000,21.17062
648602.00000,6132601.50000,18.26628
648600.18750,6132601.50000,18.05874
648601.06250,6132602.00000,18.93420
648599.25000,6132601.50000,18.52235
648588.87500,6132592.00000,16.55066
648591.31250,6132597.50000,19.58308
648590.50000,6132595.50000,18.75162
648589.93750,6132595.00000,18.36640
648589.12500,6132593.50000,17.47159
648588.93750,6132593.00000,17.10207
648591.87500,6132598.00000,19.66840
648587.18750,6132586.50000,17.38187
648587.06250,6132586.50000,17.30881
648587.18750,6132588.50000,16.94757
648585.93750,6132585.50000,17.56288
648584.93750,6132585.00000,17.75918
648583.87500,6132584.00000,18.09282
648583.56250,6132583.00000,18.04048
648588.06250,6132591.50000,16.73265
648587.31250,6132589.50000,16.90527
648582.81250,6132582.00000,18.22150
648581.93750,6132582.50000,18.09266
648585.06250,6132515.00000,17.13863
648585.68750,6132516.50000,17.97048
648584.43750,6132519.00000,20.31839
648585.37500,6132519.00000,20.47166
648583.56250,6132520.50000,20.56841
648584.56250,6132520.50000,20.76604
648586.12500,6132516.50000,18.66998
648586.25000,6132518.00000,20.13258
648586.31250,6132518.50000,21.09982
648585.87500,6132514.50000,16.93477
648585.93750,6132513.00000,16.33768
648585.62500,6132512.00000,16.04167
648584.93750,6132511.50000,15.75563
648585.37500,6132510.00000,15.60837
648585.75000,6132511.00000,15.71465
648585.62500,6132501.00000,15.41665
648585.68750,6132500.00000,14.80941
648584.87500,6132496.50000,12.77629
648585.75000,6132496.00000,12.58660
648585.00000,6132504.50000,16.13278
648585.93750,6132504.50000,16.93447
648585.75000,6132493.50000,11.89602
648585.68750,6132494.00000,12.35515
648586.25000,6132492.00000,11.79464
648585.62500,6132505.50000,15.79666
648585.62500,6132505.50000,16.15860
648586.31250,6132509.50000,16.24997
648585.87500,6132506.00000,15.96188
648585.25000,6132498.50000,13.59762
648585.68750,6132498.00000,13.42380
648584.81250,6132533.50000,22.01345
648585.31250,6132535.00000,21.78683
648585.50000,6132536.00000,21.74234
648584.75000,6132532.00000,22.94768
648585.50000,6132532.50000,22.81285
648585.43750,6132529.00000,25.27049
648585.75000,6132529.50000,25.24117
648585.81250,6132529.50000,25.24897
648585.56250,6132531.00000,23.74482
648586.31250,6132530.50000,24.89033
648584.37500,6132526.50000,23.78237
648584.50000,6132525.50000,23.86296
648585.56250,6132527.50000,24.73921
648584.37500,6132521.00000,21.17319
648584.50000,6132523.50000,22.84122
648584.93750,6132523.00000,22.92002
648584.87500,6132521.50000,22.23354
648582.25000,6132587.50000,17.75195
648581.75000,6132588.50000,17.47657
648582.00000,6132585.50000,18.08416
648581.62500,6132589.00000,17.28781
648582.75000,6132583.50000,18.03580
648583.00000,6132584.50000,18.13915
648582.93750,6132585.00000,18.07118
648582.00000,6132595.00000,16.56632
648582.06250,6132596.00000,16.70808
648581.31250,6132593.00000,16.67329
648581.56250,6132602.00000,19.77333
648580.62500,6132602.00000,19.81713
648582.56250,6132601.50000,19.51378
648583.50000,6132601.50000,19.24227
648581.75000,6132593.50000,16.36770
648580.62500,6132605.00000,19.60014
648580.56250,6132604.00000,19.80041
648580.50000,6132606.50000,19.41783
648580.50000,6132608.00000,19.36446
648580.00000,6132613.50000,18.30071
648573.25000,6132672.50000,23.49776
648582.18750,6132592.00000,16.68954
648582.37500,6132590.00000,17.11661
648582.31250,6132593.00000,16.68823
648586.62500,6132536.00000,22.30149
648587.62500,6132535.50000,23.13908
648586.37500,6132535.50000,22.60477
648588.12500,6132534.50000,23.90910
648589.56250,6132535.00000,24.55766
648589.25000,6132534.00000,24.34493
648588.31250,6132534.50000,23.89440
648592.06250,6132535.50000,24.32904
648591.56250,6132535.00000,24.63634
648590.50000,6132534.50000,24.71333
648591.43750,6132534.50000,24.68501
648635.25000,6132557.50000,11.60356
648634.50000,6132557.00000,11.97493
648615.43750,6132534.00000,20.90874
648616.37500,6132533.50000,20.37287
648634.50000,6132556.00000,11.13832
648634.62500,6132555.00000,10.75877
648634.25000,6132553.50000,10.59116
648633.93750,6132553.00000,10.90804
648633.50000,6132551.50000,10.72456
648632.56250,6132551.00000,11.32000
648631.37500,6132549.50000,11.10262
648630.68750,6132549.00000,11.28183
648630.18750,6132548.00000,11.46315
648629.68750,6132547.00000,12.06803
648629.06250,6132546.50000,12.17513
648628.50000,6132545.50000,12.59231
648627.62500,6132544.50000,12.69976
648627.31250,6132544.00000,13.11469
648626.75000,6132543.00000,13.39836
648625.75000,6132542.50000,15.02760
648625.06250,6132542.00000,16.39435
648624.62500,6132541.00000,17.95922
648624.00000,6132540.00000,19.89752
648620.12500,6132535.00000,19.29867
648619.12500,6132534.00000,19.33049
648624.62500,6132539.00000,20.47283
648623.93750,6132538.00000,20.53189
648623.37500,6132537.50000,20.61712
648622.87500,6132536.50000,19.54290
648621.87500,6132535.50000,18.98918
648621.12500,6132534.50000,18.07475
648617.37500,6132533.50000,19.50142
648618.31250,6132533.00000,18.41607
648602.00000,6132531.50000,36.02089
648596.12500,6132532.50000,27.17817
648601.93750,6132531.00000,33.82114
648599.31250,6132530.00000,30.55274
648598.37500,6132530.50000,29.95818
648600.25000,6132529.50000,31.34109
648596.43750,6132529.50000,27.89790
648595.50000,6132529.50000,26.51264
648603.00000,6132531.00000,37.58845
648604.18750,6132531.50000,39.23900
648603.93750,6132531.00000,38.82468
648605.62500,6132532.00000,37.36236
648605.12500,6132531.50000,38.89818
648592.50000,6132534.50000,24.60090
648593.31250,6132534.00000,25.12466
648595.12500,6132533.00000,25.82609
648594.18750,6132533.00000,24.93006
648606.62500,6132532.00000,35.36210
648608.75000,6132532.50000,30.74754
648607.56250,6132531.50000,32.98694
648609.68750,6132532.00000,27.17986
648610.68750,6132532.00000,23.95807
648611.62500,6132531.50000,20.78734
648613.25000,6132532.00000,18.51537
648612.62500,6132531.50000,18.65419
648614.87500,6132533.50000,19.79323
648614.25000,6132532.00000,17.63134
648636.37500,6132558.00000,11.42359
648632.00000,6132586.00000,14.53153
648632.18750,6132587.00000,14.46706
648635.12500,6132575.00000,16.13855
648635.25000,6132576.50000,15.54902
648635.50000,6132577.00000,15.18062
648635.37500,6132578.50000,15.24688
648633.93750,6132582.00000,14.79081
648634.43750,6132580.50000,14.86947
648635.06250,6132579.50000,15.15842
648633.37500,6132583.00000,14.90508
648633.12500,6132584.00000,14.86201
648632.87500,6132585.00000,14.56595
648632.93750,6132586.00000,14.66502
648631.62500,6132588.00000,14.42620
648631.12500,6132589.50000,14.06854
648630.87500,6132591.00000,13.66433
648636.62500,6132565.50000,15.47432
648637.18750,6132566.00000,15.94976
648636.37500,6132564.50000,14.74286
648637.31250,6132569.00000,16.13039
648637.56250,6132570.00000,15.79097
648637.37500,6132571.00000,15.69341
648636.93750,6132572.00000,15.54661
648636.37500,6132573.50000,15.67892
648636.12500,6132574.50000,15.70912
648637.37500,6132567.50000,16.51288
648637.56250,6132567.00000,16.90767
648637.00000,6132563.00000,13.99214
648637.25000,6132562.50000,12.97503
648637.25000,6132562.00000,12.32456
648637.06250,6132560.50000,11.82123
648637.37500,6132560.00000,11.66518
648637.00000,6132558.50000,10.99742
648622.93750,6132594.00000,10.91975
648623.87500,6132593.50000,10.96814
648624.87500,6132593.50000,11.14520
648625.81250,6132593.00000,11.33869
648617.43750,6132596.50000,12.57230
648618.37500,6132596.00000,12.06143
648619.31250,6132595.50000,11.48001
648615.18750,6132598.50000,12.82896
648615.56250,6132598.00000,13.09739
648614.56250,6132598.50000,13.16100
648616.18750,6132598.00000,12.58425
648616.50000,6132598.00000,12.74024
648617.12500,6132598.00000,12.33959
648617.50000,6132597.50000,12.33495
648614.25000,6132598.50000,13.15879
648613.62500,6132598.50000,13.31524
648613.25000,6132599.00000,13.29566
648612.31250,6132599.00000,13.42781
648612.68750,6132599.00000,13.37822
648620.31250,6132595.50000,10.95048
648621.25000,6132595.00000,10.60643
648611.37500,6132599.50000,13.45774
648611.68750,6132599.50000,13.25147
648622.18750,6132595.00000,10.54552
648626.81250,6132593.00000,11.52328
648627.75000,6132592.50000,11.73151
648628.68750,6132592.50000,12.04164
648629.68750,6132592.00000,12.46341
648610.75000,6132599.50000,13.38811
648610.37500,6132599.50000,13.39262
648609.75000,6132600.00000,13.15660
648609.43750,6132600.00000,13.27238
648608.81250,6132600.00000,13.27200
648608.50000,6132600.00000,13.18566
648607.87500,6132600.50000,13.36463
648607.50000,6132600.50000,13.25491
648606.87500,6132600.50000,13.61839
648605.93750,6132601.00000,13.83532
648606.56250,6132600.50000,13.40283
648605.56250,6132601.00000,13.91790
648630.62500,6132592.00000,12.94671
648604.62500,6132601.50000,14.57433
648603.68750,6132601.50000,15.45018
648602.68750,6132602.00000,16.41862
648595.31250,6132599.00000,20.88523
648594.37500,6132599.50000,20.24351
648593.18750,6132599.00000,19.74641
648592.93750,6132598.50000,19.83112
648596.37500,6132600.00000,21.98270
648596.00000,6132600.00000,21.12507
648597.87500,6132601.00000,21.64235
648598.25000,6132602.00000,20.09424
648601.75000,6132602.00000,17.63478
648600.06250,6132602.00000,19.35837
648600.75000,6132602.50000,18.73820
648599.12500,6132602.50000,19.98272
648588.00000,6132592.50000,16.42045
648590.93750,6132598.00000,19.63744
648590.37500,6132598.00000,19.50806
648589.50000,6132595.50000,18.57203
648589.00000,6132595.50000,18.12163
648588.18750,6132593.50000,17.18363
648588.00000,6132593.50000,16.96713
648592.00000,6132599.00000,19.57469
648586.18750,6132586.50000,17.51279
648586.12500,6132587.00000,17.34290
648586.81250,6132589.50000,17.25159
648586.31250,6132589.00000,17.06028
648585.12500,6132586.00000,17.68081
648583.93750,6132585.00000,17.91992
648583.12500,6132583.00000,18.00622
648587.12500,6132592.00000,16.87346
648586.06250,6132515.00000,17.21362
648586.62500,6132516.00000,18.62595
648585.56250,6132520.50000,22.30538
648585.31250,6132520.50000,21.66233
648586.43750,6132520.00000,23.12988
648587.12500,6132516.50000,19.69586
648587.12500,6132517.50000,20.74411
648587.25000,6132518.00000,21.71566
648587.25000,6132519.50000,23.97709
648586.81250,6132514.00000,17.39256
648586.87500,6132513.00000,16.61173
648585.87500,6132511.00000,15.93050
648586.56250,6132511.50000,16.27272
648586.68750,6132510.50000,16.18597
648586.68750,6132511.00000,16.00461
648586.56250,6132500.50000,15.88005
648586.93750,6132504.50000,18.13578
648586.62500,6132499.50000,15.07706
648585.75000,6132496.50000,12.61370
648586.68750,6132495.50000,12.42463
648586.68750,6132496.00000,12.84601
648586.56250,6132505.00000,17.25806
648586.62500,6132493.50000,12.07338
648587.25000,6132491.50000,11.73302
648587.62500,6132493.50000,11.77401
648600.68750,6132488.00000,10.48208
648594.00000,6132490.00000,11.78249
648596.87500,6132489.00000,11.58648
648585.62500,6132505.50000,16.57090
648587.25000,6132509.00000,17.01085
648587.43750,6132510.00000,16.71167
648586.62500,6132505.50000,17.35462
648586.81250,6132506.00000,17.13532
648586.18750,6132498.00000,13.62896
648586.62500,6132497.50000,13.24813
648586.31250,6132534.50000,22.35311
648585.68750,6132531.50000,23.02975
648586.18750,6132532.00000,23.48849
648587.31250,6132534.50000,23.28070
648586.50000,6132529.00000,26.32697
648586.43750,6132528.50000,26.33676
648586.75000,6132529.50000,26.13893
648586.62500,6132531.50000,23.70098
648587.12500,6132530.00000,25.74646
648586.93750,6132531.50000,24.46197
648584.87500,6132526.00000,24.64636
648585.37500,6132526.00000,24.76849
648585.43750,6132525.00000,24.91530
648586.56250,6132527.50000,25.94764
648585.43750,6132523.50000,24.30929
648585.31250,6132521.50000,22.45548
648585.75000,6132522.00000,24.03633
648585.81250,6132521.00000,23.25746
648582.56250,6132588.00000,17.51780
648583.25000,6132587.50000,17.76826
648582.50000,6132588.50000,17.41062
648584.25000,6132587.00000,17.67789
648582.93750,6132594.50000,16.57344
648583.00000,6132595.50000,16.60621
648585.25000,6132601.00000,18.49913
648584.50000,6132601.00000,18.92778
648581.75000,6132603.00000,20.03957
648582.62500,6132602.50000,19.85713
648580.81250,6132603.00000,20.20882
648583.50000,6132602.00000,19.50463
648584.37500,6132601.50000,19.08861
648582.68750,6132593.50000,16.44975
648581.18750,6132604.50000,19.91789
648580.93750,6132605.00000,19.54734
648581.50000,6132603.50000,19.94840
648580.81250,6132607.00000,19.56317
648581.50000,6132606.00000,19.49368
648580.56250,6132608.00000,19.45790
648581.43750,6132608.00000,19.43189
648581.56250,6132608.00000,19.48544
648580.68750,6132610.50000,18.84622
648580.50000,6132614.00000,18.19961
648580.50000,6132613.50000,17.95733
648580.50000,6132619.50000,17.27647
648580.50000,6132614.50000,18.09604
648580.12500,6132622.50000,16.94817
648574.18750,6132673.00000,25.44677
648581.25000,6132663.50000,20.81294
648581.25000,6132664.50000,20.09869
648580.37500,6132657.00000,22.35540
648579.93750,6132650.50000,17.07719
648580.25000,6132641.50000,15.66203
648580.18750,6132636.00000,15.70465
648580.12500,6132634.00000,15.96305
648580.25000,6132668.50000,23.39714
648580.00000,6132653.50000,21.06919
648581.31250,6132662.50000,21.67862
648580.06250,6132629.50000,16.70378
648580.00000,6132626.50000,16.77649
648579.93750,6132669.00000,26.37367
648583.31250,6132593.00000,16.62616
648583.00000,6132591.50000,16.75410
648583.37500,6132590.00000,17.14035
648587.25000,6132535.00000,23.32686
648590.25000,6132534.00000,24.57965
648589.00000,6132534.00000,24.45258
648589.87500,6132533.50000,24.62202
648587.62500,6132531.00000,24.14866
648592.37500,6132534.00000,24.85602
648591.25000,6132533.50000,24.60903
648592.18750,6132533.50000,24.60602
648636.18750,6132557.00000,10.87628
648635.50000,6132556.50000,11.27919
648615.81250,6132533.00000,19.34836
648616.81250,6132532.50000,18.79627
648635.43750,6132555.50000,10.43166
648635.56250,6132554.50000,10.07069
648635.18750,6132553.50000,10.15181
648635.43750,6132552.50000,10.03062
648634.43750,6132551.50000,10.25017
648633.56250,6132550.50000,10.82685
648632.31250,6132549.50000,10.70144
648631.62500,6132549.00000,10.96315
648631.12500,6132548.00000,11.12526
648630.62500,6132547.00000,11.65486
648630.06250,6132546.00000,11.65792
648629.43750,6132545.50000,12.09314
648628.56250,6132544.00000,12.08058
648628.25000,6132543.50000,12.52347
648627.75000,6132542.50000,12.74620
648626.68750,6132542.00000,14.38097
648626.06250,6132541.50000,15.61507
648625.56250,6132540.50000,17.46490
648624.93750,6132539.50000,19.29204
648620.12500,6132534.00000,18.13808
648619.25000,6132532.50000,17.29756
648625.56250,6132539.00000,19.73026
648624.87500,6132537.50000,19.92821
648624.31250,6132537.00000,20.11631
648623.81250,6132536.00000,18.93694
648622.81250,6132535.00000,17.93355
648622.06250,6132534.50000,16.76780
648621.06250,6132533.50000,16.94586
648617.75000,6132532.50000,18.09278
648618.68750,6132532.00000,17.20701
648602.87500,6132531.00000,35.62310
648594.50000,6132531.50000,26.45485
648601.31250,6132528.00000,32.16733
648598.37500,6132529.00000,29.34365
648599.37500,6132528.50000,29.72287
648597.43750,6132529.00000,28.71167
648600.37500,6132528.50000,30.55962
648596.37500,6132528.50000,28.38120
648595.37500,6132528.50000,27.45766
648594.50000,6132530.00000,25.49671
648594.43750,6132528.50000,26.34417
648603.87500,6132530.50000,37.61406
648604.87500,6132530.50000,38.81739
648604.81250,6132530.50000,38.50248
648606.06250,6132531.00000,37.49342
648605.87500,6132530.50000,37.25383
648593.18750,6132533.50000,24.56251
648593.56250,6132532.00000,25.66314
648607.06250,6132531.00000,35.96544
648608.50000,6132531.50000,29.61061
648608.00000,6132530.50000,32.23313
648609.50000,6132531.00000,25.63890
648610.43750,6132531.00000,21.82599
648611.37500,6132530.50000,18.39588
648613.56250,6132531.00000,17.30143
648612.37500,6132530.50000,16.81709
648615.18750,6132531.50000,17.09057
648614.50000,6132531.00000,16.38572
648637.37500,6132557.50000,10.59499
648633.18750,6132587.00000,14.92715
648632.62500,6132588.00000,14.92744
648636.25000,6132576.00000,15.27601
648636.43750,6132577.00000,15.00887
648636.37500,6132578.00000,15.11662
648636.00000,6132579.00000,14.95197
648634.37500,6132582.50000,14.75753
648634.93750,6132581.50000,14.55169
648635.37500,6132580.50000,14.71978
648634.06250,6132583.50000,14.77643
648633.81250,6132584.50000,14.53498
648633.87500,6132585.50000,14.72930
648632.06250,6132589.00000,14.66942
648631.81250,6132590.50000,14.45092
648631.62500,6132591.50000,13.56520
648637.56250,6132565.00000,15.11031
648638.50000,6132567.00000,16.45384
648638.62500,6132565.50000,15.33410
648637.31250,6132564.00000,14.33074
648638.25000,6132569.00000,15.96686
648638.50000,6132569.50000,15.57743
648638.31250,6132571.00000,15.47590
648637.93750,6132571.50000,15.16461
648637.31250,6132573.00000,15.34750
648637.06250,6132574.50000,15.18080
648637.18750,6132576.00000,14.78969
648638.31250,6132567.50000,16.32744
648638.00000,6132563.00000,13.58805
648638.18750,6132562.50000,12.51779
648638.18750,6132561.50000,11.83877
648638.00000,6132560.50000,11.26557
648638.31250,6132559.50000,10.98488
648637.93750,6132558.00000,10.14047
648623.18750,6132594.50000,10.67799
648624.12500,6132594.50000,10.74540
648625.12500,6132594.00000,10.91474
648626.06250,6132594.00000,11.07652
648618.06250,6132597.50000,11.97880
648618.43750,6132597.50000,11.90328
648619.06250,6132597.00000,11.48499
648619.37500,6132597.00000,11.40637
648620.00000,6132597.00000,10.84577
648620.37500,6132597.00000,10.91180
648615.68750,6132600.50000,11.97551
648616.62500,6132600.00000,11.90240
648614.68750,6132600.50000,12.10163
648617.56250,6132600.00000,11.67808
648618.50000,6132599.50000,11.37257
648613.75000,6132601.00000,12.13733
648612.81250,6132601.50000,12.42024
648621.00000,6132596.50000,10.56121
648621.31250,6132596.50000,10.54659
648621.93750,6132596.50000,10.27295
648622.31250,6132596.50000,10.27512
648611.81250,6132601.50000,12.71314
648622.87500,6132596.00000,10.11661
648623.25000,6132596.00000,10.20624
648627.00000,6132593.50000,11.26943
648628.00000,6132593.00000,11.52854
648628.93750,6132593.00000,11.85317
648629.93750,6132592.50000,12.40689
648610.87500,6132602.00000,12.81736
648609.87500,6132602.00000,12.94428
648608.93750,6132602.50000,13.10674
648608.00000,6132602.50000,13.33112
648607.00000,6132603.00000,13.63614
648606.06250,6132603.00000,13.88307
648630.87500,6132592.50000,13.19131
648605.06250,6132603.50000,14.24723
648604.12500,6132603.50000,14.86902
648603.12500,6132604.00000,15.75859
648595.43750,6132600.50000,21.00038
648595.06250,6132600.50000,19.76511
648593.37500,6132600.00000,19.51569
648594.50000,6132601.00000,19.73269
648592.18750,6132599.00000,19.44925
648597.31250,6132602.00000,20.36203
648598.12500,6132602.50000,20.24396
648602.18750,6132604.00000,16.86954
648599.81250,6132602.50000,19.57846
648601.18750,6132604.50000,18.18120
648598.81250,6132603.00000,20.08368
648591.06250,6132599.00000,19.54041
648590.00000,6132598.50000,19.70675
648589.50000,6132598.00000,19.35078
648588.56250,6132596.00000,18.42821
648588.06250,6132595.50000,17.80580
648586.50000,6132594.00000,16.92697
648591.25000,6132599.50000,19.23213
648585.18750,6132587.00000,17.53145
648585.18750,6132587.50000,17.39994
648586.37500,6132589.50000,17.04761
648585.43750,6132589.50000,17.08910
648586.12500,6132592.00000,16.91508
648587.00000,6132514.50000,17.62537
648587.56250,6132515.50000,19.75253
648586.25000,6132520.00000,23.03261
648587.18750,6132520.00000,23.84796
648586.68750,6132520.50000,24.36019
648588.06250,6132516.00000,20.78431
648587.87500,6132517.00000,21.95432
648588.25000,6132518.00000,22.32707
648588.00000,6132518.50000,24.19694
648588.18750,6132519.50000,24.87065
648588.25000,6132519.50000,25.12558
648587.43750,6132520.00000,24.77565
648587.93750,6132514.00000,18.53787
648587.62500,6132513.50000,17.99512
648587.87500,6132512.50000,17.12776
648587.37500,6132511.00000,16.62584
648587.62500,6132510.50000,16.28810
648586.87500,6132500.50000,16.14553
648587.87500,6132504.00000,18.91392
648587.50000,6132504.50000,18.73500
648586.62500,6132505.50000,17.80332
648587.56250,6132505.00000,18.97888
648587.68750,6132500.00000,15.77283
648587.56250,6132499.00000,15.00997
648587.62500,6132495.00000,12.11190
648587.56250,6132495.50000,12.60323
648587.87500,6132497.00000,12.95220
648587.06250,6132497.50000,13.36947
648587.56250,6132497.50000,13.40777
648588.18750,6132491.50000,11.65489
648588.56250,6132493.00000,11.83497
648588.56250,6132495.00000,12.10894
648599.75000,6132488.00000,10.85938
648601.62500,6132487.50000,9.97553
648601.68750,6132488.50000,10.32628
648600.75000,6132489.00000,10.56692
648593.00000,6132490.00000,11.65319
648594.93750,6132489.50000,11.80846
648594.12500,6132491.00000,12.11729
648595.06250,6132490.50000,12.07492
648595.87500,6132489.50000,11.71734
648597.81250,6132489.00000,11.47803
648598.75000,6132488.50000,11.22024
648596.93750,6132490.00000,11.83782
648597.87500,6132490.00000,11.66524
648588.18750,6132509.00000,17.90305
648588.18750,6132509.50000,17.84970
648588.18750,6132510.50000,17.49830
648587.56250,6132505.50000,18.67502
648587.81250,6132505.50000,19.03173
648587.25000,6132528.50000,26.86473
648587.37500,6132528.00000,26.78742
648587.75000,6132529.00000,26.51636
648587.93750,6132529.50000,26.18488
648587.75000,6132531.00000,25.10117
648585.68750,6132525.50000,25.56631
648586.31250,6132526.00000,25.54841
648586.25000,6132524.50000,25.52215
648587.50000,6132527.50000,26.56897
648586.37500,6132524.50000,25.55296
648586.43750,6132523.00000,24.88341
648586.31250,6132521.50000,24.38969
648586.56250,6132521.50000,24.58989
648583.37500,6132588.00000,17.52703
648583.43750,6132587.50000,17.57286
648584.25000,6132587.00000,17.51764
648583.87500,6132595.00000,16.66213
648583.62500,6132593.00000,16.59776
648586.06250,6132600.50000,18.33150
648585.43750,6132601.00000,18.70120
648585.62500,6132601.50000,18.91101
648584.75000,6132602.00000,19.28799
648582.06250,6132604.00000,20.01945
648582.50000,6132603.50000,20.00664
648583.06250,6132603.50000,19.95787
648583.87500,6132602.50000,19.62078
648583.43750,6132603.00000,19.84150
648581.37500,6132604.50000,19.97807
648581.87500,6132605.00000,19.72968
648581.62500,6132606.00000,19.57486
648582.50000,6132605.50000,19.61568
648580.93750,6132609.00000,19.47013
648580.93750,6132608.50000,19.62686
648581.93750,6132608.50000,19.62099
648581.81250,6132608.00000,19.67372
648582.56250,6132608.00000,19.43852
648582.68750,6132607.50000,19.45751
648581.06250,6132609.50000,19.38265
648581.56250,6132610.00000,19.04806
648581.50000,6132613.50000,17.66452
648582.50000,6132613.50000,17.51320
648581.00000,6132613.50000,18.07267
648581.50000,6132620.00000,17.13701
648580.50000,6132621.50000,17.03694
648581.43750,6132614.50000,17.61325
648580.50000,6132624.50000,16.68016
648580.31250,6132623.00000,16.86583
648580.75000,6132622.50000,17.14695
648580.37500,6132625.00000,16.56138
648575.18750,6132673.00000,39.83586
648584.00000,6132665.00000,18.51468
648584.75000,6132664.50000,18.46075
648581.18750,6132665.50000,19.63399
648583.31250,6132666.00000,19.03809
648580.81250,6132656.50000,22.53504
648581.25000,6132658.50000,22.77825
648581.18750,6132657.50000,22.64528
648580.62500,6132655.50000,22.86206
648580.25000,6132649.00000,16.03534
648580.93750,6132650.50000,17.04316
648580.50000,6132651.50000,17.45290
648580.43750,6132647.00000,15.74256
648580.62500,6132643.50000,15.38473
648580.31250,6132641.00000,15.79567
648581.25000,6132641.50000,15.69556
648580.25000,6132636.00000,15.48236
648580.62500,6132638.50000,15.87561
648581.18750,6132636.00000,15.48863
648580.62500,6132635.50000,15.50976
648580.31250,6132632.50000,16.21285
648581.12500,6132634.00000,15.72046
648580.68750,6132667.50000,22.92384
648580.25000,6132668.50000,24.54068
648581.00000,6132666.50000,21.59632
648580.81250,6132668.50000,23.93152
648580.37500,6132653.50000,20.30540
648580.68750,6132654.00000,22.15907
648580.56250,6132653.00000,19.08527
648581.75000,6132659.00000,22.77506
648584.12500,6132660.00000,22.42840
648585.43750,6132663.50000,18.75742
648580.18750,6132630.50000,16.66725
648580.18750,6132629.00000,17.03777
648581.18750,6132630.50000,16.62314
648581.00000,6132629.50000,16.71124
648580.31250,6132626.50000,16.48944
648581.00000,6132626.00000,16.56630
648580.43750,6132627.50000,17.00652
648577.18750,6132673.50000,40.47793
648576.18750,6132673.50000,41.71919
648578.18750,6132673.50000,38.30368
648580.56250,6132668.50000,25.51545
648580.43750,6132669.50000,26.83660
648583.81250,6132590.50000,16.86826
648584.37500,6132589.50000,17.05414
648590.75000,6132533.00000,24.52108
648588.62500,6132531.00000,24.56525
648589.56250,6132530.50000,24.83618
648591.68750,6132532.50000,24.80663
648592.62500,6132532.00000,25.14309
648637.12500,6132556.50000,9.91435
648636.43750,6132556.50000,10.47340
648616.12500,6132531.00000,16.66177
648617.12500,6132531.00000,16.10450
648636.37500,6132555.50000,9.62909
648636.56250,6132554.00000,9.43098
648636.18750,6132553.00000,9.46547
648636.43750,6132552.50000,9.44865
648635.37500,6132551.00000,9.76006
648634.50000,6132550.50000,10.34633
648633.25000,6132549.00000,10.16252
648632.56250,6132548.50000,10.58122
648632.06250,6132547.50000,10.79019
648631.62500,6132546.50000,11.26919
648631.00000,6132545.50000,11.20760
648630.37500,6132545.00000,11.58706
648629.56250,6132544.00000,11.58379
648629.25000,6132543.50000,11.99216
648628.68750,6132542.50000,12.23995
648627.68750,6132542.00000,13.71008
648627.00000,6132541.00000,14.90432
648626.50000,6132540.50000,16.71496
648625.87500,6132539.50000,18.44374
648620.18750,6132532.50000,16.24518
648619.68750,6132532.00000,16.33512
648626.56250,6132538.50000,18.80729
648625.87500,6132537.50000,19.14633
648625.25000,6132536.50000,19.42985
648624.81250,6132536.00000,18.39499
648623.81250,6132535.00000,17.14108
648623.00000,6132534.00000,15.70015
648622.06250,6132533.50000,15.79293
648621.18750,6132532.00000,15.30586
648618.06250,6132530.50000,15.68692
648619.00000,6132530.50000,15.30241
648602.31250,6132528.00000,33.77104
648593.50000,6132530.00000,25.03965
648601.25000,6132527.00000,33.19522
648600.25000,6132527.50000,31.78476
648598.31250,6132528.00000,29.93767
648597.37500,6132528.00000,29.18651
648599.31250,6132527.50000,30.63672
648595.56250,6132527.50000,27.59470
648596.56250,6132527.50000,28.69772
648594.62500,6132527.50000,26.51367
648593.43750,6132529.00000,25.55310
648593.62500,6132528.00000,25.71940
648603.25000,6132528.00000,36.16378
648605.75000,6132530.00000,38.16798
648604.25000,6132527.50000,36.75245
648606.81250,6132530.00000,34.02518
648606.75000,6132530.00000,35.60257
648592.56250,6132530.00000,24.80052
648609.00000,6132530.50000,27.93304
648607.81250,6132530.00000,29.59813
648609.93750,6132530.00000,23.45173
648610.93750,6132530.00000,19.99964
648611.87500,6132529.50000,17.59093
648613.31250,6132530.00000,15.77151
648612.81250,6132529.50000,16.04655
648615.50000,6132530.50000,15.91205
648614.31250,6132530.00000,15.15639
648638.31250,6132557.50000,9.61909
648633.56250,6132587.50000,15.31635
648634.81250,6132586.50000,15.14775
648634.50000,6132587.50000,15.50666
648633.06250,6132589.00000,15.20315
648637.37500,6132576.50000,14.55538
648637.31250,6132578.00000,14.85149
648636.93750,6132578.50000,14.75732
648636.31250,6132580.00000,14.46732
648635.06250,6132583.00000,14.64721
648635.31250,6132582.50000,14.61528
648635.87500,6132581.00000,14.33300
648634.75000,6132584.50000,14.45612
648634.87500,6132585.00000,14.69761
648632.81250,6132590.50000,15.28135
648632.56250,6132591.50000,14.63276
648631.81250,6132592.00000,14.09262
648638.56250,6132564.50000,14.57541
648639.31250,6132567.00000,15.98634
648639.43750,6132566.50000,15.97725
648639.56250,6132565.50000,14.78733
648638.25000,6132563.50000,13.90663
648639.18750,6132568.50000,15.85317
648639.43750,6132569.50000,15.40880
648639.31250,6132570.50000,15.35313
648638.87500,6132571.50000,14.96594
648638.31250,6132573.00000,14.98691
648638.00000,6132574.00000,14.71837
648638.12500,6132575.50000,14.32399
648638.37500,6132576.50000,13.95936
