"x";"y";"ECa";"optional"
"213";648614.9375;6132565;9.83771;TRUE
"214";648612.875;6132573;10.86207;TRUE
"215";648611.9375;6132573.5;11.14464;TRUE
"216";648613.875;6132573;10.67953;TRUE
"217";648611;6132574;11.66112;TRUE
"218";648610.0625;6132574;12.43634;TRUE
"219";648614.8125;6132572.5;10.69957;TRUE
"220";648609.0625;6132574.5;13.18367;TRUE
"221";648608.125;6132574.5;14.19287;TRUE
"222";648607.125;6132575;15.68001;TRUE
"223";648604.9375;6132574.5;17.80619;TRUE
"224";648604.25;6132574;17.61231;TRUE
"225";648603.5;6132573.5;17.9622;TRUE
"226";648602.4375;6132573;18.21181;TRUE
"227";648601.5625;6132572.5;17.53856;TRUE
"228";648600.6875;6132571.5;16.55275;TRUE
"229";648599.875;6132570.5;15.30092;TRUE
"230";648606.1875;6132575;17.21563;TRUE
"231";648599.0625;6132566.5;12.81434;TRUE
"232";648599;6132567.5;12.9974;TRUE
"233";648598.125;6132567;12.74149;TRUE
"234";648597.25;6132565;12.51818;TRUE
"235";648597.1875;6132563.5;12.08541;TRUE
"236";648597.9375;6132562;12.48637;TRUE
"237";648599.875;6132560;14.50974;TRUE
"238";648600.8125;6132560;15.37228;TRUE
"239";648598.875;6132560.5;13.47959;TRUE
"240";648597.9375;6132561;12.86437;TRUE
"241";648599.1875;6132569.5;14.25993;TRUE
"242";648598.9375;6132568.5;13.59035;TRUE
"243";648614.25;6132564;10.12594;TRUE
"244";648613.5;6132563.5;10.36752;TRUE
"245";648610.5;6132558.5;14.17674;TRUE
"246";648611.9375;6132560;12.68008;TRUE
"247";648611.5;6132558.5;13.57452;TRUE
"248";648613.4375;6132562.5;10.72561;TRUE
"249";648613.6875;6132561.5;11.0057;TRUE
"250";648613.25;6132560;11.8025;TRUE
"251";648612.9375;6132559.5;12.31215;TRUE
"252";648609.5;6132557.5;16.09355;TRUE
"253";648604.5;6132557.5;19.7622;TRUE
"254";648603.5625;6132558;19.73984;TRUE
"255";648605.5;6132557.5;19.51276;TRUE
"256";648602.5625;6132558;19.41298;TRUE
"257";648606.4375;6132557;19.08159;TRUE
"258";648601.625;6132558.5;18.6597;TRUE
"259";648607.375;6132557;18.58741;TRUE
"260";648600.6875;6132559;17.5891;TRUE
"261";648608.375;6132556.5;17.89891;TRUE
"262";648615.3125;6132564;9.99786;TRUE
"263";648615.8125;6132572.5;10.92478;TRUE
"264";648615.5625;6132571.5;10.66474;TRUE
"265";648615.3125;6132570.5;10.66124;TRUE
"266";648616;6132569.5;10.32873;TRUE
"267";648616.1875;6132569;9.99936;TRUE
"268";648616.1875;6132568;9.60933;TRUE
