"x";"y";"ECa";"optional"
"784";478400.625;6309986;13.95173;TRUE
"785";478400.625;6309985;13.98443;TRUE
"786";478400.625;6309984;13.93233;TRUE
"787";478400.625;6309983;13.80097;TRUE
"788";478400.65625;6309982;13.58414;TRUE
"789";478401.5625;6309980.5;13.11162;TRUE
"790";478400.65625;6309981;13.32149;TRUE
"791";478412.875;6309975;12.9865;TRUE
"792";478413.84375;6309974.5;12.42645;TRUE
"793";478411.84375;6309974.5;13.41375;TRUE
"794";478410.75;6309975;13.66304;TRUE
"795";478409.96875;6309975;13.68661;TRUE
"796";478408.96875;6309975.5;13.50224;TRUE
"797";478408.125;6309976;13.33509;TRUE
"798";478407.15625;6309976;13.30209;TRUE
"799";478406.40625;6309977;13.30676;TRUE
"800";478405.375;6309977;13.24329;TRUE
"801";478415.8125;6309974;10.58042;TRUE
"802";478414.65625;6309973.5;12.11334;TRUE
"803";478404.46875;6309978;13.25323;TRUE
"804";478403.4375;6309978.5;13.31463;TRUE
"805";478402.6875;6309979;13.13266;TRUE
"806";478401.40625;6309979;12.96195;TRUE
"823";478433.15625;6309986.5;11.01509;TRUE
"824";478433.15625;6309985.5;10.32571;TRUE
"827";478395.71875;6309990.5;12.93349;TRUE
"828";478399.46875;6309986.5;13.85789;TRUE
"829";478398.8125;6309986.5;13.74901;TRUE
"830";478397.125;6309987;13.7686;TRUE
"831";478396.875;6309987.5;13.61936;TRUE
"832";478395.65625;6309989.5;13.22514;TRUE
"833";478395.59375;6309988.5;13.45407;TRUE
"840";478395.25;6309990;13.00588;TRUE
"841";478393.78125;6309991;13.05187;TRUE
"851";478432.5;6309982.5;8.57275;TRUE
"852";478433.15625;6309984.5;9.70613;TRUE
"853";478433.15625;6309983.5;9.32836;TRUE
"854";478433.1875;6309982.5;9.23625;TRUE
"855";478432.53125;6309981.5;8.78659;TRUE
"856";478431.5625;6309981;8.1706;TRUE
"857";478430.90625;6309980.5;7.48197;TRUE
"858";478425.15625;6309976.5;5.98839;TRUE
"859";478425.875;6309976.5;6.04007;TRUE
"860";478427.15625;6309977.5;6.27182;TRUE
"861";478427.8125;6309978;6.5252;TRUE
"862";478429.03125;6309978.5;6.85496;TRUE
"863";478429.84375;6309979;7.37888;TRUE
"864";478430.90625;6309979.5;8.01705;TRUE
"865";478417.625;6309974;8.45622;TRUE
"866";478420.34375;6309974.5;6.2293;TRUE
"867";478423.75;6309976;5.78469;TRUE
"868";478423.125;6309975.5;5.59471;TRUE
"869";478422;6309975;5.7385;TRUE
"870";478421.3125;6309974.5;6.07172;TRUE
"871";478419.65625;6309974;6.90152;TRUE
"872";478418.5625;6309973.5;8.09701;TRUE
"873";478416.5;6309973.5;10.14617;TRUE
"874";478399.40625;6309985.5;13.90802;TRUE
"875";478399.40625;6309984.5;13.88785;TRUE
"876";478399.40625;6309983.5;13.79608;TRUE
"877";478399.4375;6309982.5;13.59409;TRUE
"878";478399.4375;6309981.5;13.33463;TRUE
"879";478400.65625;6309980;13.10347;TRUE
"880";478399.46875;6309980.5;13.16027;TRUE
"881";478412.84375;6309974;13.29228;TRUE
"882";478413.90625;6309973.5;12.83909;TRUE
"883";478411.875;6309973.5;13.63945;TRUE
"884";478410.78125;6309974;13.82602;TRUE
"885";478410.03125;6309974;13.78129;TRUE
"886";478409;6309974.5;13.55402;TRUE
