"x";"y";"ECa";"optional"
"1739";507735.8125;6082883;2.60838;TRUE
"1740";507736.125;6082882.5;2.63979;TRUE
"1741";507734.34375;6082885.5;2.35894;TRUE
"1742";507734.8125;6082884.5;2.34238;TRUE
"1743";507735.90625;6082884;2.45582;TRUE
"1744";507737.53125;6082881.5;2.92759;TRUE
"1745";507739.21875;6082881;2.88293;TRUE
"1746";507739.0625;6082880.5;2.89155;TRUE
"1747";507739.125;6082880;2.99627;TRUE
"1748";507740.1875;6082879.5;2.94561;TRUE
"1749";507706;6082884;2.97456;TRUE
"1750";507704.65625;6082885;3.11461;TRUE
"1751";507706.03125;6082884.5;2.97963;TRUE
"1752";507705.875;6082885;2.94967;TRUE
"1753";507707.71875;6082884.5;2.79089;TRUE
"1754";507706.46875;6082884.5;2.9105;TRUE
"1755";507708.25;6082884.5;2.77926;TRUE
"1756";507709.9375;6082885;2.49228;TRUE
"1757";507708.53125;6082885.5;2.7573;TRUE
"1758";507707.9375;6082884.5;2.84778;TRUE
"1760";507699.0625;6082887;2.81058;TRUE
"1761";507704.03125;6082885.5;3.06396;TRUE
"1762";507702.34375;6082886.5;2.94538;TRUE
"1763";507702.8125;6082886.5;2.9701;TRUE
"1764";507700.96875;6082887;2.8516;TRUE
"1765";507700.21875;6082887;2.74847;TRUE
"1766";507740.96875;6082880.5;2.90293;TRUE
"1767";507743.125;6082881;2.90664;TRUE
"1768";507745;6082881.5;2.92713;TRUE
"1769";507743.125;6082881.5;2.82757;TRUE
"1770";507743.5;6082882;2.7767;TRUE
"1771";507741.1875;6082881.5;2.76826;TRUE
"1772";507745.1875;6082881.5;2.90965;TRUE
"1773";507746.71875;6082881.5;2.63852;TRUE
"1774";507746.8125;6082882;2.58761;TRUE
"1775";507748.4375;6082882;2.49941;TRUE
"1776";507748.5;6082882;2.53411;TRUE
"1777";507692.4375;6082887;3.00894;TRUE
"1778";507690.96875;6082886.5;3.11238;TRUE
"1779";507690.71875;6082886;3.07208;TRUE
"1780";507698.34375;6082887.5;2.73718;TRUE
"1781";507697.15625;6082888;2.81105;TRUE
"1782";507696.25;6082888;2.87441;TRUE
"1783";507695.125;6082888;2.93535;TRUE
"1784";507694.34375;6082888;2.8809;TRUE
"1785";507693.21875;6082888;2.90819;TRUE
"1786";507692.5;6082888;2.8998;TRUE
"1787";507687.25;6082885.5;3.00005;TRUE
"1788";507688.71875;6082886.5;2.92213;TRUE
"1789";507689.0625;6082887;3.01828;TRUE
"1790";507687.375;6082886.5;2.92505;TRUE
"1861";507682.875;6082885;2.86675;TRUE
"1863";507683.34375;6082886.5;2.88065;TRUE
"1864";507682.6875;6082886;2.79535;TRUE
"1865";507687;6082886.5;2.943;TRUE
"1866";507752.8125;6082889.5;1.87845;TRUE
"1869";507751.9375;6082888.5;1.87395;TRUE
"1870";507752.03125;6082889.5;1.87357;TRUE
"1871";507750.84375;6082887;2.00118;TRUE
"1872";507750.9375;6082888;1.92917;TRUE
"1896";507750.65625;6082885;2.18768;TRUE
"1897";507750.75;6082886;2.09264;TRUE
"1898";507748.84375;6082883;2.45091;TRUE
"1899";507749.125;6082883.5;2.36895;TRUE
"1900";507749.34375;6082884.5;2.29832;TRUE
"1901";507729.65625;6082888.5;2.7943;TRUE
"1902";507730.84375;6082888;2.70546;TRUE
"1903";507731.53125;6082887.5;2.56615;TRUE
"1904";507732.65625;6082887;2.49028;TRUE
"1905";507733.09375;6082886.5;2.40232;TRUE
"1906";507722.46875;6082889.5;3.25537;TRUE
"1907";507716.09375;6082888;2.32514;TRUE
"1908";507716.96875;6082888.5;2.3554;TRUE
"1909";507718.09375;6082889;2.43682;TRUE
"1910";507719;6082889.5;2.59204;TRUE
"1911";507719.9375;6082889.5;2.99911;TRUE
"1912";507720.75;6082890;3.01378;TRUE
"1913";507721.71875;6082890;3.12646;TRUE
"1914";507714.3125;6082887.5;2.16483;TRUE
"1915";507715.03125;6082888;2.15133;TRUE
"1916";507712.90625;6082887.5;2.09542;TRUE
"1917";507712.25;6082887;2.21151;TRUE
"1918";507710.625;6082887;2.18388;TRUE
"1919";507710.125;6082886;2.45726;TRUE
"1920";507710.25;6082887;2.30909;TRUE
"1921";507724.4375;6082889.5;3.48427;TRUE
"1922";507725.53125;6082889;3.50261;TRUE
"1923";507726.03125;6082889;3.51408;TRUE
"1924";507723.625;6082890;3.42834;TRUE
"1925";507727.09375;6082889;3.43135;TRUE
"1926";507727.90625;6082889.5;3.15533;TRUE
"1927";507728.84375;6082889;2.89773;TRUE
"1928";507736.40625;6082883.5;2.49166;TRUE
"1929";507737.625;6082882.5;2.71666;TRUE
"1930";507737.71875;6082882;2.71977;TRUE
"1931";507734.4375;6082886.5;2.26308;TRUE
"1932";507735.03125;6082885.5;2.23429;TRUE
"1933";507736.03125;6082885;2.33771;TRUE
"1934";507736.625;6082884.5;2.37234;TRUE
"1935";507739.34375;6082882;2.74003;TRUE
"1936";507739.4375;6082881.5;2.77243;TRUE
"1937";507740.75;6082880.5;2.87559;TRUE
"1938";507704.8125;6082886;2.9877;TRUE
"1939";507706.03125;6082885;3.00247;TRUE
"1940";507706.125;6082885.5;2.92415;TRUE
"1941";507706.5625;6082885.5;2.87203;TRUE
"1942";507708.65625;6082886.5;2.57972;TRUE
"1943";507708.125;6082885.5;2.67931;TRUE
"1944";507708.0625;6082885.5;2.71624;TRUE
"1945";507699.1875;6082888;2.73105;TRUE
"1946";507704.0625;6082886.5;2.91849;TRUE
"1947";507702.375;6082887.5;2.79743;TRUE
"1948";507702.9375;6082887.5;2.78895;TRUE
"1949";507701.09375;6082888;2.76196;TRUE
"1950";507700.3125;6082888;2.64648;TRUE
"1951";507741.0625;6082881.5;2.83704;TRUE
"1952";507743.25;6082882.5;2.70478;TRUE
"1953";507741.5625;6082882;2.66547;TRUE
"1954";507743.84375;6082883;2.70066;TRUE
