XUTM,YUTM,EC 0-0.25 m
507634.59375,6082983.50000,1.11092
507634.50000,6082982.50000,1.16002
507634.31250,6082988.50000,1.19276
507634.43750,6082989.50000,1.22822
507633.50000,6082992.00000,1.30010
507634.53125,6082990.50000,1.27559
507634.62500,6082991.50000,1.31491
507633.59375,6082993.00000,1.37063
507633.75000,6082995.00000,1.51868
507633.84375,6082996.00000,1.55946
507633.96875,6082997.00000,1.61425
507634.06250,6082998.00000,1.68289
507629.37500,6083006.00000,1.55720
507628.43750,6083007.50000,1.53006
507627.40625,6083019.50000,1.15716
507626.34375,6083008.50000,1.53342
507627.34375,6083018.50000,1.19779
507633.37500,6083002.50000,1.69046
507634.31250,6083000.50000,1.67047
507635.18750,6082998.50000,1.92580
507635.31250,6083000.50000,2.00020
507633.46875,6083003.50000,1.78785
507632.84375,6083004.50000,1.77696
507631.81250,6083005.00000,1.71355
507631.18750,6083006.00000,1.65813
507630.12500,6083006.50000,1.58878
507637.87500,6082975.50000,1.48805
507637.96875,6082976.50000,1.43741
507638.06250,6082977.50000,1.49861
507638.56250,6082974.50000,1.67553
507656.65625,6082975.00000,2.46437
507653.90625,6082976.00000,2.52188
507655.53125,6082976.00000,2.47417
507653.15625,6082976.50000,2.56270
507657.37500,6082974.50000,2.46207
507658.43750,6082974.00000,2.48649
507651.96875,6082977.00000,2.67019
507651.18750,6082975.50000,2.69412
507650.00000,6082975.50000,2.68176
507649.12500,6082975.50000,2.61944
507647.43750,6082975.50000,2.56870
507646.15625,6082974.50000,2.38406
507645.09375,6082974.00000,2.35121
507645.21875,6082975.00000,2.38204
507642.53125,6082976.00000,2.30545
507641.59375,6082976.00000,2.24814
507644.53125,6082976.00000,2.39521
507643.46875,6082976.00000,2.33861
507640.56250,6082975.00000,2.13756
507640.68750,6082976.00000,2.09969
507639.68750,6082974.50000,1.94662
507719.46875,6082985.50000,2.98745
507723.56250,6082989.50000,2.44596
507722.68750,6082988.50000,2.54329
507720.68750,6082987.50000,2.81593
507719.56250,6082986.50000,2.95663
507720.78125,6082988.50000,2.66181
507718.28125,6082985.00000,3.21311
507717.43750,6082984.50000,3.52149
507718.50000,6082985.00000,3.17173
507715.93750,6082982.50000,3.69346
507716.53125,6082983.00000,3.62087
507717.06250,6082983.50000,3.63502
507714.84375,6082981.00000,3.56246
507715.28125,6082981.50000,3.55231
507724.68750,6082989.50000,2.43342
507725.59375,6082991.00000,2.31206
507746.65625,6083016.50000,1.71767
507745.53125,6083015.00000,1.69168
507745.62500,6083016.00000,1.67845
507746.71875,6083017.50000,1.72786
507743.78125,6083014.50000,1.75847
507742.78125,6083014.50000,1.82106
507744.68750,6083015.00000,1.77883
507741.84375,6083013.00000,1.83600
507741.75000,6083012.00000,1.83358
507741.93750,6083014.00000,1.82114
507740.59375,6083012.00000,1.85622
507738.53125,6083009.50000,1.79441
507739.71875,6083010.50000,1.83804
507738.62500,6083010.50000,1.81307
507734.03125,6083002.00000,1.74063
507734.12500,6083003.00000,1.77843
507733.18750,6083001.00000,1.68425
507733.28125,6083002.00000,1.71593
507734.28125,6083005.00000,1.74560
507734.37500,6083006.00000,1.74121
507735.68750,6083007.50000,1.76143
507737.62500,6083009.00000,1.76669
507736.53125,6083008.00000,1.76098
507752.40625,6083026.50000,1.63427
507753.31250,6083029.00000,1.59815
507752.59375,6083028.50000,1.58569
507754.37500,6083029.50000,1.59058
507755.18750,6083029.50000,1.64890
507756.37500,6083031.50000,1.66939
507755.34375,6083031.00000,1.62731
507757.40625,6083032.50000,1.76275
507758.40625,6083033.00000,1.81616
507759.21875,6083033.50000,1.88466
507764.12500,6083036.00000,1.82691
507765.15625,6083037.00000,1.89489
507766.12500,6083037.00000,1.92100
507767.18750,6083038.00000,1.95718
507768.09375,6083038.00000,2.03310
507762.46875,6083035.50000,1.78839
507763.12500,6083036.00000,1.79964
507761.18750,6083034.00000,1.73659
507760.40625,6083034.00000,1.83794
507761.28125,6083035.00000,1.78094
507769.28125,6083040.00000,2.22438
507770.28125,6083040.00000,2.47011
507768.18750,6083039.00000,2.08587
507768.25000,6083040.00000,2.20252
507773.31250,6083041.50000,2.81870
507770.37500,6083041.00000,2.68605
507770.43750,6083042.00000,2.87161
507771.43750,6083042.50000,2.94027
507772.53125,6083043.00000,3.10711
507773.40625,6083042.50000,2.96182
507775.87500,6083047.50000,2.94360
507776.87500,6083048.50000,2.44945
507775.93750,6083048.50000,2.89335
507774.84375,6083046.50000,3.04878
507774.90625,6083047.50000,2.99509
507773.56250,6083045.00000,3.20302
507773.46875,6083043.50000,3.09050
507773.65625,6083046.00000,3.21529
507749.09375,6083022.50000,1.67380
507749.00000,6083021.50000,1.72908
507751.21875,6083025.50000,1.67543
507750.21875,6083024.00000,1.69511
507750.31250,6083025.00000,1.64510
507749.28125,6083024.00000,1.60762
507746.81250,6083018.50000,1.73617
507748.15625,6083021.00000,1.70804
507746.93750,6083020.50000,1.69566
507733.00000,6082999.00000,1.67713
507731.93750,6083000.50000,1.69923
507731.84375,6082999.50000,1.71293
507731.00000,6082998.50000,1.77731
507729.93750,6082997.00000,1.78404
507729.84375,6082996.00000,1.79561
507727.78125,6082994.00000,1.93320
507727.87500,6082995.00000,1.87066
507729.09375,6082996.00000,1.78130
507727.96875,6082996.00000,1.79819
507726.81250,6082992.50000,2.02637
507725.68750,6082992.00000,2.13238
507713.93750,6082981.50000,3.58952
507712.90625,6082981.00000,3.62170
507711.87500,6082980.50000,3.50447
507710.90625,6082980.00000,3.52840
507703.21875,6082981.50000,3.83371
507702.34375,6082982.00000,3.57943
507704.09375,6082981.50000,3.75220
507706.09375,6082982.00000,3.70729
507705.25000,6082982.50000,4.02251
507707.21875,6082981.50000,3.69112
507708.12500,6082981.50000,3.59440
507709.03125,6082980.50000,3.41811
507709.15625,6082981.50000,3.46094
507699.62500,6082983.50000,3.22526
507698.59375,6082983.50000,3.06202
507697.68750,6082983.00000,2.92316
507695.87500,6082982.50000,2.82549
507696.75000,6082983.50000,2.95384
507693.87500,6082982.50000,2.73516
507692.65625,6082983.00000,2.62656
507691.87500,6082982.50000,2.51846
507701.50000,6082983.00000,3.48001
507700.50000,6082984.00000,3.47244
507709.93750,6082980.00000,3.34763
507687.62500,6082980.00000,2.05171
507690.62500,6082982.00000,2.26724
507689.53125,6082981.50000,2.23425
507688.53125,6082981.00000,2.16114
507685.71875,6082980.50000,1.99889
507684.65625,6082980.00000,1.87569
507686.56250,6082981.00000,2.04094
507681.65625,6082977.50000,1.68564
507683.84375,6082980.00000,1.90091
507682.71875,6082979.50000,1.82911
507681.81250,6082979.50000,1.82380
507680.78125,6082978.50000,1.79641
507679.65625,6082977.00000,1.78430
507678.53125,6082976.50000,1.79054
507677.68750,6082977.00000,1.85813
507676.56250,6082975.50000,1.85860
507676.65625,6082976.50000,1.88417
507675.65625,6082975.00000,1.89886
507674.68750,6082975.00000,1.87429
507673.68750,6082974.00000,1.89817
507672.59375,6082974.50000,1.94329
507668.71875,6082974.50000,1.93118
507670.68750,6082975.00000,1.90716
507671.84375,6082975.50000,1.96965
507670.03125,6082975.00000,1.93094
507666.87500,6082975.50000,1.91191
507666.00000,6082975.50000,1.87894
507664.90625,6082974.50000,1.92089
507664.06250,6082974.50000,2.03503
507662.96875,6082974.00000,2.09219
507662.25000,6082974.00000,2.17999
507667.96875,6082975.50000,1.93469
507660.18750,6082974.50000,2.33235
507659.12500,6082974.50000,2.39991
507661.09375,6082974.00000,2.29898
507637.18750,6082980.00000,1.41573
507638.12500,6082978.50000,1.53002
507638.21875,6082979.50000,1.53246
507635.15625,6082982.50000,1.22611
507636.09375,6082981.50000,1.33338
507636.18750,6082982.50000,1.32804
507637.28125,6082981.00000,1.44539
507634.90625,6082987.00000,1.19542
507634.81250,6082986.00000,1.17865
507634.68750,6082984.50000,1.15207
507635.00000,6082988.00000,1.21599
507635.28125,6082983.50000,1.20266
507635.09375,6082989.00000,1.23339
507635.18750,6082990.00000,1.28942
507634.71875,6082992.50000,1.37614
507635.28125,6082991.00000,1.33836
507635.37500,6082992.00000,1.42508
507634.81250,6082993.50000,1.49014
507634.87500,6082994.50000,1.58187
507634.96875,6082995.50000,1.63436
507635.03125,6082996.50000,1.71710
507635.12500,6082997.50000,1.79917
507629.56250,6083008.00000,1.53259
507628.53125,6083008.50000,1.52045
507627.50000,6083020.50000,1.15113
507627.56250,6083021.50000,1.15382
507629.53125,6083018.00000,1.10795
507629.65625,6083019.00000,1.09029
507626.46875,6083009.50000,1.54375
507626.59375,6083010.50000,1.42926
507627.18750,6083016.50000,1.22853
507627.28125,6083017.50000,1.21777
507629.43750,6083017.50000,1.16579
507634.50000,6083002.50000,1.91396
507635.37500,6083001.50000,2.03402
507636.00000,6082999.00000,2.17116
507635.90625,6082998.00000,2.13540
507636.09375,6083000.00000,2.26284
507636.18750,6083001.00000,2.22609
507633.59375,6083004.50000,1.84917
507634.59375,6083003.50000,1.91483
507632.96875,6083005.50000,1.89383
507631.90625,6083006.00000,1.74611
507631.37500,6083007.50000,1.68432
507630.21875,6083007.50000,1.60401
507638.65625,6082975.50000,1.63767
507638.75000,6082976.50000,1.62375
507638.87500,6082977.50000,1.72582
507656.75000,6082976.00000,2.46725
507657.46875,6082975.50000,2.45725
507653.25000,6082977.50000,2.61420
507654.96875,6082977.00000,2.53128
507655.65625,6082977.00000,2.47086
507658.53125,6082975.00000,2.44801
507652.09375,6082978.00000,2.72238
507651.34375,6082977.50000,2.75624
507650.09375,6082976.50000,2.70635
507649.25000,6082976.50000,2.67215
507648.12500,6082976.00000,2.63389
507646.31250,6082976.50000,2.45772
507645.31250,6082976.00000,2.44043
507642.71875,6082977.50000,2.32989
507641.68750,6082977.00000,2.28201
507640.78125,6082977.00000,2.13431
507644.65625,6082977.00000,2.43200
507643.65625,6082977.50000,2.38101
507639.87500,6082976.50000,1.86831
507718.59375,6082986.00000,2.98856
507722.78125,6082989.50000,2.45673
507723.62500,6082990.50000,2.39340
507721.59375,6082989.50000,2.50357
507719.71875,6082988.50000,2.80738
507718.68750,6082987.00000,2.84949
507720.87500,6082989.50000,2.54390
507719.81250,6082989.50000,2.66958
507717.53125,6082985.50000,3.33331
507717.21875,6082985.00000,3.49366
507716.62500,6082984.00000,3.60805
507718.37500,6082986.00000,3.21575
507715.37500,6082982.50000,3.58414
507716.03125,6082983.50000,3.69241
507715.03125,6082983.00000,3.77862
507714.06250,6082982.50000,3.71184
507724.84375,6082991.00000,2.21849
507745.75000,6083017.00000,1.67606
507744.81250,6083016.00000,1.73248
507745.84375,6083018.00000,1.67869
507743.87500,6083015.50000,1.74823
507742.03125,6083015.00000,1.78565
507740.68750,6083013.00000,1.86699
507740.87500,6083014.50000,1.81806
507739.87500,6083012.50000,1.88664
507737.71875,6083010.00000,1.75823
507738.68750,6083011.50000,1.85856
507737.81250,6083011.00000,1.80007
507733.37500,6083003.00000,1.75370
507733.46875,6083004.00000,1.77348
507732.06250,6083001.50000,1.70963
507732.25000,6083003.00000,1.74155
507733.56250,6083005.00000,1.77261
507733.65625,6083006.00000,1.76102
507733.75000,6083006.50000,1.76961
507734.53125,6083008.00000,1.77385
507735.78125,6083008.50000,1.79845
507736.68750,6083009.50000,1.80510
507751.40625,6083027.50000,1.62614
507753.40625,6083030.00000,1.57325
507752.65625,6083029.50000,1.56519
507751.50000,6083028.50000,1.60526
507754.46875,6083030.50000,1.58880
507755.43750,6083032.00000,1.61853
507756.46875,6083032.50000,1.67190
507754.59375,6083032.00000,1.63637
507757.50000,6083033.50000,1.76188
507758.59375,6083034.50000,1.84348
507759.31250,6083034.00000,1.88395
507764.18750,6083037.00000,1.85480
507766.21875,6083038.00000,1.96363
507765.31250,6083039.00000,1.98285
507764.28125,6083038.00000,1.93451
507767.25000,6083039.00000,1.98039
507761.37500,6083036.00000,1.84289
507762.65625,6083037.00000,1.82595
507763.21875,6083037.00000,1.83234
507760.56250,6083036.00000,1.86507
507768.34375,6083041.00000,2.36894
507769.34375,6083041.00000,2.42342
507767.34375,6083040.00000,2.05167
507767.40625,6083041.00000,2.19923
507769.43750,6083042.00000,2.68574
507769.50000,6083043.00000,2.90347
507770.50000,6083043.00000,3.01461
507771.50000,6083043.50000,3.11150
507772.62500,6083044.00000,3.23229
507774.96875,6083048.50000,2.93393
507777.12500,6083051.50000,2.36442
507776.03125,6083049.50000,2.77732
507775.06250,6083049.50000,2.83239
507773.71875,6083047.00000,3.15418
507773.81250,6083048.00000,3.07579
507772.75000,6083046.00000,3.24175
507772.81250,6083047.00000,3.22998
507748.34375,6083023.00000,1.60210
507748.25000,6083022.00000,1.66585
507750.46875,6083027.00000,1.60758
507749.37500,6083025.50000,1.57524
507749.46875,6083026.50000,1.57796
507748.43750,6083024.00000,1.56679
507748.50000,6083025.00000,1.53643
507745.93750,6083019.00000,1.66543
507747.03125,6083021.50000,1.64796
507746.12500,6083020.50000,1.63063
507746.21875,6083021.50000,1.61964
507731.28125,6083001.50000,1.72072
507731.18750,6083000.50000,1.72966
507731.09375,6082999.50000,1.75519
507730.12500,6082999.00000,1.73786
507729.28125,6082998.00000,1.76105
507729.18750,6082997.00000,1.77240
507726.96875,6082994.50000,1.88511
507727.03125,6082995.50000,1.81582
507727.12500,6082996.50000,1.77934
507727.21875,6082997.50000,1.77171
507725.78125,6082993.00000,2.01952
507724.93750,6082992.00000,2.06103
507713.00000,6082982.00000,3.65130
507711.96875,6082982.00000,3.54165
507711.00000,6082981.00000,3.61278
507703.31250,6082982.50000,3.96226
507702.46875,6082983.00000,3.71259
507704.18750,6082982.50000,4.05323
507706.18750,6082983.00000,3.82308
507707.31250,6082982.50000,3.77638
507705.34375,6082983.50000,4.31057
507708.25000,6082982.50000,3.73901
507709.28125,6082982.50000,3.58607
507710.06250,6082981.00000,3.42550
507710.15625,6082982.00000,3.58352
507699.84375,6082985.00000,3.36252
507698.78125,6082985.00000,3.24902
507697.81250,6082984.00000,3.12756
507695.96875,6082983.50000,2.92511
507694.78125,6082983.50000,2.86333
507696.84375,6082984.50000,3.06162
507696.06250,6082984.50000,3.02643
507693.96875,6082983.50000,2.90127
507692.71875,6082984.00000,2.73227
507691.96875,6082983.50000,2.62409
507690.71875,6082983.00000,2.37330
507701.59375,6082984.00000,3.61040
507700.59375,6082985.00000,3.58769
507687.71875,6082981.00000,2.14707
507689.65625,6082982.50000,2.43152
507687.81250,6082982.00000,2.32435
507685.84375,6082981.50000,2.09873
507684.78125,6082981.00000,1.97183
507686.65625,6082982.00000,2.16245
507683.93750,6082981.00000,2.03048
507682.81250,6082981.00000,1.96229
507681.90625,6082980.50000,1.91966
507680.87500,6082979.50000,1.88792
507679.81250,6082979.00000,1.88509
507678.68750,6082978.00000,1.89071
507677.81250,6082978.00000,1.91617
507675.75000,6082976.00000,1.91303
507676.84375,6082978.50000,1.97807
507675.87500,6082977.50000,1.94287
507674.78125,6082976.00000,1.88378
507673.81250,6082975.00000,1.88075
507672.75000,6082976.50000,1.94060
507668.81250,6082976.00000,1.93632
507670.12500,6082976.00000,1.94602
507670.87500,6082977.00000,1.92418
507671.96875,6082976.50000,1.96417
507666.12500,6082976.50000,1.86405
507667.06250,6082977.00000,1.90657
507665.06250,6082976.50000,1.84340
507664.25000,6082976.50000,1.96506
507663.06250,6082975.00000,2.06684
507662.40625,6082975.50000,2.12024
507668.06250,6082976.50000,1.93886
507660.31250,6082975.50000,2.30439
507659.21875,6082975.50000,2.35158
507661.28125,6082976.00000,2.21010
507638.34375,6082980.50000,1.53468
507638.96875,6082978.50000,1.75099
507639.06250,6082979.50000,1.77514
507636.31250,6082983.50000,1.31628
507637.37500,6082982.00000,1.46501
507637.46875,6082983.00000,1.46523
507638.43750,6082981.50000,1.56352
507635.53125,6082986.00000,1.25484
507635.62500,6082987.00000,1.25890
507635.43750,6082985.00000,1.22784
507635.75000,6082989.00000,1.29565
507636.40625,6082984.50000,1.32649
507635.84375,6082990.00000,1.37057
507635.46875,6082993.00000,1.49552
507635.93750,6082991.00000,1.43680
507636.03125,6082992.00000,1.50504
507636.12500,6082993.00000,1.56319
507635.56250,6082994.00000,1.61450
507635.65625,6082995.00000,1.71741
507635.71875,6082996.00000,1.85032
507635.81250,6082997.00000,1.98261
507629.65625,6083009.00000,1.49214
507630.40625,6083009.00000,1.53086
507628.65625,6083010.00000,1.44347
507629.84375,6083021.00000,1.13672
507629.93750,6083022.00000,1.16352
507627.65625,6083022.50000,1.14889
507630.78125,6083019.00000,1.17077
507630.56250,6083017.50000,1.19143
507630.87500,6083020.00000,1.14855
507626.71875,6083011.50000,1.33523
507628.75000,6083011.00000,1.33993
507626.81250,6083012.50000,1.27955
507627.12500,6083015.50000,1.21955
507629.25000,6083015.50000,1.20582
507626.93750,6083013.50000,1.23598
507630.46875,6083016.50000,1.18290
507635.43750,6083002.50000,2.06412
507635.50000,6083003.50000,2.01218
507636.28125,6083002.00000,2.20934
507636.71875,6082998.50000,2.26062
507636.81250,6082999.50000,2.29822
507636.62500,6082997.50000,2.20280
507636.87500,6083000.50000,2.34518
507636.96875,6083001.50000,2.30056
507633.75000,6083006.00000,1.83654
507634.68750,6083004.50000,1.90295
507635.56250,6083004.50000,1.99432
507633.06250,6083006.50000,1.87424
507632.15625,6083008.00000,1.70404
507631.46875,6083008.50000,1.66747
507640.00000,6082977.50000,1.91719
507657.59375,6082976.50000,2.44237
507656.93750,6082978.00000,2.42340
507658.62500,6082976.00000,2.40515
507654.09375,6082978.00000,2.59275
507653.43750,6082979.00000,2.65052
507655.06250,6082978.00000,2.54117
507655.75000,6082978.00000,2.49000
507652.15625,6082979.00000,2.77922
507651.43750,6082978.50000,2.79786
507650.18750,6082977.50000,2.78356
507649.37500,6082977.50000,2.69543
507648.21875,6082977.00000,2.68563
507647.59375,6082977.00000,2.57052
507646.43750,6082977.50000,2.46813
507645.50000,6082978.00000,2.46341
507642.84375,6082978.50000,2.36187
507641.87500,6082978.50000,2.34194
507640.87500,6082978.00000,2.21175
507644.75000,6082978.00000,2.45190
507643.75000,6082978.50000,2.41566
507718.50000,6082987.00000,2.97072
507717.62500,6082986.50000,3.14939
507721.68750,6082990.50000,2.46683
507722.87500,6082990.50000,2.35588
507723.71875,6082991.50000,2.26205
507718.90625,6082989.00000,2.79684
507718.81250,6082988.00000,2.90345
507720.96875,6082990.50000,2.43670
507719.90625,6082990.50000,2.48243
507718.78125,6082990.00000,2.65666
507717.31250,6082986.00000,3.35431
507716.71875,6082985.00000,3.49485
507715.59375,6082984.50000,3.68736
507715.50000,6082983.50000,3.67527
507716.21875,6082985.50000,3.54002
507715.09375,6082984.00000,3.80232
507713.09375,6082983.00000,3.70640
507714.21875,6082984.50000,3.66573
507713.18750,6082984.00000,3.71163
507744.90625,6083017.00000,1.71931
507743.96875,6083016.50000,1.71383
507745.03125,6083018.00000,1.70168
507742.96875,6083016.50000,1.75268
507740.96875,6083015.50000,1.79616
507742.12500,6083016.00000,1.75359
507740.00000,6083013.50000,1.89732
507740.06250,6083014.50000,1.86143
507740.21875,6083016.00000,1.82937
507738.78125,6083012.50000,1.87202
507736.78125,6083010.50000,1.83441
507738.03125,6083012.50000,1.87460
507736.87500,6083011.50000,1.90009
507732.34375,6083004.00000,1.73734
507731.43750,6083003.00000,1.72876
507731.53125,6083004.00000,1.74229
507732.43750,6083005.00000,1.72850
507732.62500,6083007.00000,1.79809
507733.84375,6083008.00000,1.79717
507733.93750,6083009.00000,1.79992
507734.62500,6083009.00000,1.78644
507735.87500,6083009.50000,1.83429
507735.93750,6083010.50000,1.84983
507750.56250,6083028.00000,1.61791
507753.50000,6083031.00000,1.57991
507752.75000,6083030.50000,1.56867
507751.59375,6083029.50000,1.59672
507750.68750,6083029.50000,1.58129
507754.68750,6083033.00000,1.66398
507755.53125,6083033.00000,1.60840
507756.65625,6083034.00000,1.73039
507752.81250,6083031.50000,1.60002
507753.65625,6083033.00000,1.66824
507757.59375,6083034.50000,1.79289
507758.68750,6083035.50000,1.87690
507759.50000,6083036.00000,1.89023
507766.28125,6083039.00000,2.03206
507765.37500,6083040.00000,2.08668
507764.40625,6083040.00000,2.18653
507763.28125,6083038.00000,1.89953
507763.37500,6083039.00000,2.06402
507761.46875,6083037.00000,1.87770
507760.65625,6083037.00000,1.91950
507761.56250,6083038.00000,1.91119
507762.75000,6083038.00000,1.87334
507767.46875,6083042.00000,2.45405
507768.43750,6083042.00000,2.55288
507766.34375,6083040.00000,2.16145
507766.43750,6083041.00000,2.39741
507768.50000,6083043.00000,2.81720
507768.59375,6083044.00000,2.97294
507769.56250,6083044.00000,3.05631
507770.59375,6083044.00000,3.10898
507771.59375,6083044.50000,3.20938
507773.87500,6083049.00000,2.96842
507776.18750,6083051.50000,2.39622
507776.09375,6083050.50000,2.56197
507777.21875,6083052.50000,2.17635
507775.12500,6083050.50000,2.63833
507773.93750,6083050.00000,2.88185
507772.90625,6083048.00000,3.17602
507772.96875,6083049.00000,3.06824
507771.65625,6083045.50000,3.23211
507771.71875,6083046.50000,3.23248
507771.78125,6083047.50000,3.18411
507747.09375,6083022.50000,1.58741
507747.18750,6083023.50000,1.56616
507749.65625,6083028.50000,1.56483
507748.78125,6083028.00000,1.49855
507748.59375,6083026.00000,1.53017
507748.68750,6083027.00000,1.51235
507747.34375,6083025.50000,1.54896
507745.12500,6083019.00000,1.68785
507745.21875,6083020.00000,1.64395
507746.31250,6083022.50000,1.57735
507745.40625,6083022.00000,1.60353
507745.50000,6083023.00000,1.61344
507730.40625,6083002.00000,1.71466
507730.31250,6083001.00000,1.71344
507730.21875,6083000.00000,1.69880
507729.34375,6082999.00000,1.74419
507729.43750,6083000.00000,1.71554
507728.15625,6082998.00000,1.74625
507728.25000,6082999.00000,1.71529
507725.96875,6082995.00000,1.82566
507725.12500,6082994.00000,1.87267
507726.06250,6082996.00000,1.78017
507726.15625,6082997.00000,1.76527
507727.31250,6082998.50000,1.75009
507725.03125,6082993.00000,1.94362
507723.90625,6082993.00000,2.02647
507712.06250,6082983.00000,3.71920
507711.18750,6082982.50000,3.61132
507704.28125,6082983.50000,4.17177
507703.46875,6082984.50000,4.24997
507706.28125,6082984.00000,3.92906
507707.50000,6082984.50000,3.83344
507705.50000,6082985.00000,4.07355
507709.37500,6082983.50000,3.60415
507708.43750,6082984.50000,3.54109
507710.25000,6082983.00000,3.64950
507699.93750,6082986.00000,3.40213
507698.87500,6082986.00000,3.30670
507697.96875,6082986.00000,3.25923
507694.87500,6082984.50000,2.95344
507694.06250,6082984.50000,2.92081
507696.15625,6082985.50000,3.17627
507694.96875,6082985.50000,3.06918
507692.06250,6082984.50000,2.76716
507692.90625,6082985.50000,2.88296
507690.87500,6082984.50000,2.66485
507689.84375,6082984.50000,2.65206
507702.65625,6082985.00000,3.74423
507701.75000,6082986.00000,3.62492
507688.71875,6082983.00000,2.42365
507687.90625,6082983.00000,2.44054
507686.75000,6082983.00000,2.32273
507685.93750,6082982.50000,2.26772
507684.87500,6082982.00000,2.13011
507684.12500,6082983.00000,2.14092
507683.00000,6082983.00000,2.12314
507682.00000,6082981.50000,2.03338
507680.96875,6082980.50000,1.98183
507679.93750,6082980.00000,1.97139
507678.78125,6082979.00000,1.95940
507677.96875,6082979.50000,2.08965
507674.87500,6082977.00000,1.91960
507676.93750,6082979.50000,2.03193
507676.03125,6082979.00000,2.00003
507675.06250,6082979.00000,1.98259
507673.87500,6082976.00000,1.89497
507672.87500,6082977.50000,1.94640
507674.00000,6082977.00000,1.91784
507669.00000,6082977.50000,1.91919
507670.21875,6082977.00000,1.94286
507670.96875,6082978.00000,1.91723
507672.12500,6082978.00000,1.95471
507666.28125,6082978.00000,1.88909
507665.15625,6082977.50000,1.87014
507668.12500,6082977.50000,1.94054
507667.15625,6082978.00000,1.90881
507664.34375,6082977.50000,1.97109
507663.21875,6082977.00000,2.01151
507662.50000,6082976.50000,2.11884
507660.40625,6082976.50000,2.29903
507659.31250,6082976.50000,2.34513
507661.37500,6082977.00000,2.20420
507639.18750,6082980.50000,1.71737
507640.12500,6082978.50000,1.92268
507640.31250,6082980.00000,1.98977
507637.59375,6082984.00000,1.46482
507638.53125,6082982.50000,1.59953
507638.62500,6082983.50000,1.63181
507639.28125,6082981.50000,1.76355
507636.65625,6082987.00000,1.37105
507636.56250,6082986.00000,1.32441
507636.78125,6082988.00000,1.37629
507636.90625,6082989.00000,1.44639
507637.68750,6082985.00000,1.49164
507637.03125,6082990.00000,1.51503
507636.21875,6082994.00000,1.66121
507637.15625,6082991.00000,1.58779
507637.28125,6082992.00000,1.65635
507637.40625,6082993.00000,1.74502
507636.34375,6082994.50000,1.77841
507636.40625,6082995.50000,1.89033
507636.53125,6082996.50000,2.05035
507629.78125,6083010.00000,1.44776
507630.50000,6083010.00000,1.48014
507631.56250,6083009.50000,1.58622
507630.96875,6083021.00000,1.21713
507631.12500,6083023.00000,1.21933
507630.06250,6083023.00000,1.17954
507627.71875,6083023.50000,1.14869
507627.81250,6083024.50000,1.15346
507627.87500,6083025.50000,1.17422
507631.40625,6083018.50000,1.23159
507631.62500,6083020.50000,1.25947
507632.56250,6083019.50000,1.33744
507631.31250,6083017.50000,1.23848
507631.21875,6083016.50000,1.24473
507628.84375,6083012.00000,1.26453
507629.96875,6083011.50000,1.31245
507627.03125,6083014.50000,1.21687
507629.12500,6083014.50000,1.21887
507630.37500,6083015.50000,1.20402
507629.03125,6083013.50000,1.23922
507636.34375,6083003.00000,2.11907
507636.43750,6083004.00000,2.05628
507637.06250,6083002.50000,2.23594
507638.09375,6082999.00000,2.42346
507638.00000,6082998.00000,2.36429
507638.18750,6083000.00000,2.47638
507637.87500,6082997.00000,2.28966
507638.28125,6083001.00000,2.45106
507638.28125,6083002.00000,2.37583
507634.84375,6083006.50000,1.82273
507633.87500,6083007.00000,1.77304
507635.62500,6083005.50000,1.93911
507636.50000,6083005.00000,1.99613
507633.25000,6083008.50000,1.73041
507632.25000,6083009.00000,1.71397
507658.78125,6082978.00000,2.39268
507657.78125,6082978.50000,2.37230
507657.03125,6082979.00000,2.34014
507654.18750,6082979.00000,2.60292
507653.53125,6082980.00000,2.69389
507654.28125,6082980.00000,2.60313
507655.15625,6082979.00000,2.50668
507652.34375,6082981.00000,2.89118
507651.56250,6082979.50000,2.87028
507650.34375,6082979.00000,2.88171
507649.53125,6082979.00000,2.72871
507648.31250,6082978.00000,2.73615
507647.68750,6082978.00000,2.58494
507646.53125,6082978.50000,2.51269
507645.62500,6082979.00000,2.48500
507642.93750,6082979.50000,2.40517
507641.96875,6082979.50000,2.34092
507640.96875,6082979.00000,2.23184
507644.93750,6082980.00000,2.47244
507643.87500,6082979.50000,2.44859
507717.71875,6082987.50000,3.07880
507717.40625,6082987.00000,3.19803
507721.78125,6082991.50000,2.38376
507723.00000,6082991.50000,2.23130
507718.68750,6082989.00000,2.86851
507717.81250,6082988.50000,2.98403
507721.06250,6082991.50000,2.46549
507719.06250,6082990.50000,2.50407
507719.15625,6082991.50000,2.41246
507720.09375,6082992.50000,2.33885
507718.00000,6082990.50000,2.54754
507716.81250,6082986.00000,3.33276
507715.21875,6082985.00000,3.61245
507715.68750,6082985.50000,3.60621
507716.31250,6082986.50000,3.41478
507713.28125,6082985.00000,3.68354
507714.40625,6082986.50000,3.46234
507712.18750,6082984.00000,3.72838
507744.06250,6083017.50000,1.69934
507743.06250,6083017.50000,1.74943
507744.15625,6083018.50000,1.64855
507742.21875,6083017.00000,1.74603
507741.09375,6083016.50000,1.80623
507738.87500,6083013.50000,1.86227
507738.96875,6083014.50000,1.85049
507739.06250,6083015.50000,1.84331
507740.34375,6083017.00000,1.82589
507739.21875,6083017.00000,1.80791
507736.06250,6083011.50000,1.88220
507736.96875,6083012.50000,1.90816
507738.12500,6083013.50000,1.85327
