XUTM,YUTM,EC 0-0.25 m
534653.43750,6248220.50000,6.14387
534535.81250,6248280.00000,5.46414
534538.43750,6248281.50000,5.77567
534544.87500,6248291.00000,5.64015
534545.50000,6248288.00000,5.64185
534539.87500,6248284.00000,5.77923
534532.87500,6248279.00000,5.10076
534690.68750,6248231.00000,5.86104
534693.50000,6248232.00000,5.59993
534696.37500,6248232.50000,5.28483
534678.68750,6248220.00000,5.73934
534675.81250,6248219.00000,5.66976
534669.87500,6248217.50000,5.57900
534681.56250,6248221.00000,5.73682
534684.43750,6248221.50000,5.64973
534687.31250,6248222.50000,5.30182
534667.00000,6248216.50000,5.42343
534664.06250,6248216.00000,5.32632
534690.12500,6248223.50000,4.98279
534661.18750,6248215.00000,5.38747
534658.25000,6248214.50000,5.55276
534704.12500,6248235.00000,4.86781
534707.00000,6248236.00000,4.90145
534709.87500,6248237.00000,4.77038
534716.81250,6248239.00000,4.48552
534719.68750,6248240.00000,4.24828
534722.56250,6248241.00000,4.02083
534724.62500,6248250.00000,3.27483
534506.43750,6248321.00000,5.59200
534510.37500,6248312.00000,4.00356
534497.25000,6248332.00000,7.20210
534501.12500,6248324.50000,7.29083
534503.56250,6248320.00000,6.17410
534732.00000,6248244.50000,3.40091
534729.18750,6248243.50000,3.62830
534476.43750,6248335.00000,3.58744
534473.56250,6248334.00000,3.74821
534470.68750,6248333.00000,3.90857
534491.50000,6248330.50000,6.49801
534494.37500,6248331.50000,6.83430
534488.62500,6248329.50000,6.10316
534485.75000,6248329.00000,5.71449
534482.81250,6248328.00000,5.38477
534479.93750,6248327.50000,5.00399
534467.81250,6248332.50000,3.82313
534465.00000,6248331.50000,3.66539
534456.06250,6248335.50000,4.41032
534449.75000,6248341.00000,4.78837
534453.18750,6248335.00000,4.57385
534446.87500,6248340.00000,4.69640
534462.12500,6248330.50000,3.79343
534459.25000,6248329.50000,4.02188
534439.81250,6248347.00000,4.20212
534436.00000,6248353.00000,4.18407
534444.00000,6248339.50000,4.54183
534810.50000,6248180.00000,7.90387
534802.00000,6248185.00000,7.43358
534807.68750,6248179.00000,7.34958
534267.25000,6248321.50000,8.36372
534276.12500,6248318.00000,5.93561
534278.87500,6248319.00000,6.39757
534259.37500,6248224.00000,7.71861
534260.43750,6248236.00000,7.59930
534272.06250,6248237.00000,7.83187
534267.25000,6248318.50000,6.50390
534261.50000,6248244.50000,8.03733
534289.06250,6248343.00000,9.25525
534289.75000,6248334.00000,10.55382
534286.31250,6248327.50000,9.70263
534289.25000,6248328.50000,9.78991
534281.81250,6248319.50000,6.64748
534284.75000,6248320.00000,7.01672
534287.68750,6248321.00000,7.40865
534292.00000,6248343.50000,8.70949
534294.93750,6248344.00000,8.35200
534297.81250,6248345.00000,8.10947
534300.75000,6248345.50000,7.96227
534303.68750,6248346.00000,8.09208
534309.68750,6248348.00000,9.15049
534326.81250,6248360.00000,8.07897
534329.75000,6248360.50000,7.68084
534332.62500,6248361.50000,7.53275
534335.50000,6248362.00000,7.27271
534338.43750,6248363.00000,7.12559
534341.31250,6248364.00000,7.00570
534344.18750,6248364.50000,7.01555
534347.12500,6248365.50000,7.04836
534350.37500,6248374.00000,5.90677
534350.00000,6248366.00000,7.11490
534312.56250,6248348.50000,9.53849
534315.50000,6248349.50000,9.30509
534318.37500,6248350.00000,8.79348
534321.25000,6248351.00000,8.34434
534324.12500,6248352.00000,7.98983
534327.06250,6248352.50000,8.10721
534353.25000,6248375.00000,6.07279
534356.18750,6248376.00000,6.29577
534359.06250,6248376.50000,6.60244
534362.00000,6248377.00000,6.82057
534364.93750,6248378.00000,7.10235
534367.81250,6248378.50000,7.23435
535023.81250,6247930.50000,2.14230
535020.93750,6247929.50000,2.04872
535018.06250,6247929.00000,1.91968
535015.18750,6247928.00000,1.79655
535012.31250,6247927.00000,1.75582
535011.12500,6247909.50000,1.73592
535009.00000,6247917.50000,1.70754
535008.25000,6247908.50000,1.63945
535005.68750,6247900.50000,1.98636
535005.37500,6247908.00000,1.65174
535004.00000,6247892.00000,2.22146
535002.81250,6247900.00000,1.98700
535001.12500,6247891.00000,2.29523
534998.25000,6247890.50000,2.38628
534999.00000,6247881.50000,2.71402
535009.43750,6247926.00000,1.74056
534993.31250,6247872.50000,3.05283
534990.43750,6247871.50000,3.23455
534996.12500,6247880.50000,2.71207
534993.25000,6247880.00000,2.71253
534951.75000,6247842.50000,6.34485
534948.93750,6247841.50000,6.33677
534946.75000,6247833.00000,6.17285
534943.87500,6247832.50000,6.13112
534946.06250,6247840.50000,6.19887
534941.43750,6247824.00000,5.91964
534941.00000,6247831.50000,6.05851
534925.18750,6247810.00000,4.44092
534928.06250,6247810.50000,4.58953
534931.00000,6247811.50000,4.71941
534895.56250,6247810.00000,6.57692
534898.43750,6247811.00000,6.51655
534892.68750,6247809.00000,6.63253
534901.31250,6247812.00000,6.36247
534889.81250,6247808.50000,6.70689
534904.18750,6247812.50000,6.08834
534887.00000,6247807.50000,6.67726
534884.06250,6247806.50000,6.45114
534907.06250,6247813.50000,5.74947
534909.93750,6247814.50000,5.43662
534912.81250,6247815.50000,5.16464
534915.68750,6247816.50000,4.91744
534918.50000,6247817.00000,4.80990
534881.18750,6247806.00000,6.09767
534878.31250,6247805.00000,5.89924
534921.37500,6247818.00000,4.81383
534875.50000,6247804.00000,5.55344
534872.62500,6247803.00000,5.36652
534869.75000,6247802.50000,5.16878
534866.81250,6247801.50000,4.99512
534863.93750,6247800.50000,4.89991
534861.06250,6247800.00000,5.02324
534809.43750,6247769.00000,12.88413
534806.56250,6247768.00000,13.44779
534803.62500,6247767.00000,13.40684
534800.75000,6247766.50000,12.58869
534797.87500,6247765.50000,11.60724
534795.00000,6247764.50000,10.75396
534792.25000,6247756.00000,10.14455
534792.12500,6247763.50000,10.00136
534789.37500,6247755.50000,9.48289
534786.43750,6247754.50000,8.65408
534783.56250,6247754.00000,7.95031
534768.31250,6247716.50000,7.37789
534768.75000,6247679.50000,5.66347
534770.56250,6247682.00000,5.87089
534768.56250,6247680.00000,5.68593
534770.37500,6247688.00000,6.37499
534770.18750,6247688.00000,6.13838
534767.56250,6247686.50000,5.67524
534769.00000,6247682.00000,5.69811
534769.37500,6247694.50000,7.03466
534767.56250,6247696.50000,7.13948
534768.62500,6247701.50000,7.22926
534768.50000,6247693.50000,6.64616
534764.37500,6247705.00000,7.69008
534766.50000,6247709.00000,8.06319
534765.37500,6247715.50000,8.25737
534770.37500,6247725.50000,6.22117
534767.50000,6247725.00000,6.98959
534776.25000,6247735.00000,5.40577
534773.37500,6247734.00000,5.59627
534779.12500,6247735.50000,5.36070
534770.43750,6247733.50000,5.92312
534780.62500,6247753.00000,7.35932
534779.06250,6247741.00000,5.63820
534777.75000,6247752.50000,6.69521
534818.75000,6247778.50000,11.80144
534813.00000,6247776.50000,13.12123
534810.12500,6247776.00000,13.39460
534859.00000,6247790.50000,3.85521
534856.12500,6247789.50000,3.75604
534853.25000,6247788.50000,3.78452
534826.50000,6247790.00000,10.20685
534829.37500,6247790.50000,9.90827
534823.62500,6247789.00000,10.56859
534832.31250,6247791.50000,9.40401
534835.18750,6247792.00000,8.75953
534838.06250,6247793.00000,8.04184
534840.93750,6247794.00000,7.27120
534820.75000,6247788.00000,10.98127
534817.87500,6247787.50000,11.50756
534843.87500,6247794.50000,6.66419
534846.75000,6247795.50000,6.10555
534849.62500,6247796.50000,5.77294
534858.18750,6247799.00000,5.15838
534933.87500,6247812.00000,4.82398
534938.62500,6247823.50000,5.65432
534935.75000,6247822.50000,5.35371
534932.87500,6247821.50000,5.04426
534974.31250,6247858.00000,5.00024
534969.37500,6247856.50000,5.14010
534979.25000,6247859.50000,4.65667
534964.37500,6247855.00000,5.81626
534984.25000,6247861.00000,4.38248
534959.50000,6247853.50000,6.33171
534954.68750,6247852.00000,6.36911
534988.31250,6247862.50000,4.15137
534951.81250,6247851.00000,6.13772
534987.56250,6247870.50000,3.44066
535055.31250,6247957.00000,4.45638
535052.43750,6247956.00000,4.72830
535049.56250,6247955.50000,5.12858
535046.68750,6247954.50000,5.27990
535043.81250,6247953.50000,5.19642
535041.00000,6247952.50000,4.86060
535038.12500,6247951.50000,4.23601
535035.31250,6247950.50000,3.45741
535032.43750,6247950.00000,2.92645
535029.56250,6247949.00000,2.54069
535026.75000,6247948.00000,2.06101
535018.31250,6247945.00000,1.98136
535016.50000,6247936.00000,2.02609
535031.18750,6247988.50000,3.75653
535022.50000,6247993.50000,3.80238
535026.18750,6247986.50000,3.12772
535050.18750,6247963.00000,5.86210
535047.25000,6247962.50000,6.60860
535033.81250,6247981.50000,4.23149
535041.00000,6247966.50000,6.13192
535033.18750,6247974.50000,4.15734
535044.37500,6247961.50000,6.32140
534861.43750,6248110.00000,3.97625
534853.75000,6248114.50000,3.20511
534858.56250,6248109.00000,4.05080
534848.75000,6248147.00000,3.99199
534850.37500,6248140.50000,2.82572
534851.18750,6248130.50000,2.48715
534848.31250,6248129.50000,2.83147
534847.87500,6248121.50000,2.93404
534848.12500,6248177.00000,8.71283
534845.06250,6248170.50000,8.94003
534845.93750,6248162.50000,7.58471
534845.87500,6248155.00000,5.66189
534861.50000,6248102.50000,5.43576
534868.56250,6248089.00000,4.89602
534863.93750,6248096.00000,5.17556
534871.18750,6248081.00000,4.70185
534893.25000,6248052.00000,4.54384
534889.31250,6248052.50000,4.94546
534890.43750,6248051.00000,4.73513
534907.25000,6248020.00000,7.57473
534902.18750,6248020.00000,6.19892
534904.31250,6248019.50000,6.67625
534883.81250,6248056.00000,6.23525
534881.12500,6248059.50000,6.78314
534884.56250,6248051.00000,5.54755
534872.50000,6248072.50000,5.66586
534878.25000,6248058.50000,6.84515
534874.43750,6248060.00000,6.92273
534869.62500,6248071.50000,6.03983
534871.37500,6248063.50000,6.78555
534932.56250,6248000.00000,3.67973
534936.06250,6247992.50000,4.01308
534941.12500,6247994.00000,4.14749
534945.37500,6247995.50000,3.80918
534920.00000,6248012.00000,7.96588
534915.75000,6248014.50000,8.15285
534910.56250,6248015.00000,7.35263
534922.43750,6248004.00000,5.39344
534927.56250,6247998.50000,3.91336
534960.31250,6247994.00000,4.32782
534965.31250,6247995.50000,4.28556
534957.43750,6247993.00000,4.34988
534954.56250,6247992.50000,4.39494
534972.43750,6247997.50000,3.98383
534978.50000,6247999.00000,4.11439
534981.37500,6248000.00000,4.13882
534987.12500,6248001.50000,4.10688
534992.00000,6248003.00000,4.36469
534984.25000,6248001.00000,4.07843
534994.87500,6248004.00000,4.60988
534997.81250,6248004.50000,4.89699
535000.75000,6248005.00000,5.29796
534951.68750,6247991.50000,4.34891
534948.81250,6247990.50000,4.37775
535019.56250,6247992.50000,3.67959
535016.68750,6247992.00000,3.26959
535013.81250,6247991.00000,3.52532
535005.43750,6247998.00000,5.72491
535010.87500,6247990.50000,3.74113
535008.00000,6247989.50000,3.87715
534388.37500,6248359.00000,4.70065
534386.56250,6248359.00000,5.01580
534383.68750,6248358.00000,5.28188
534373.37500,6248371.50000,6.96047
534376.43750,6248365.00000,6.47019
534370.43750,6248371.00000,7.16449
534380.81250,6248357.00000,5.62966
534841.56250,6248175.00000,9.08645
534838.68750,6248174.00000,8.43190
534835.87500,6248173.00000,7.94599
534829.62500,6248171.00000,7.74093
534825.43750,6248169.50000,7.85443
534817.93750,6248176.50000,7.87550
534813.62500,6248175.00000,7.53634
534822.62500,6248168.50000,7.73261
534433.12500,6248352.00000,4.18347
534430.25000,6248351.50000,4.28554
534427.37500,6248350.50000,4.39207
534424.50000,6248349.50000,4.47442
534421.62500,6248349.00000,4.48642
534418.68750,6248348.00000,4.49245
534409.87500,6248352.50000,4.25779
534415.81250,6248347.50000,4.70950
534412.93750,6248346.50000,4.78412
534407.00000,6248351.50000,4.45821
534404.12500,6248351.00000,4.59811
534401.25000,6248350.00000,4.82468
534391.25000,6248359.50000,4.51949
534395.31250,6248354.00000,4.44881
534398.37500,6248349.00000,4.84175
534778.06250,6248204.50000,6.34760
534775.18750,6248203.50000,6.07204
534767.68750,6248209.00000,5.30853
534772.31250,6248202.50000,5.88819
534753.25000,6248227.00000,4.38804
534757.25000,6248221.50000,4.63501
534746.06250,6248232.00000,4.08241
534750.37500,6248226.00000,4.27784
534743.18750,6248231.00000,3.94161
534737.75000,6248238.50000,3.53550
534740.31250,6248230.50000,3.88939
534764.81250,6248208.00000,5.07019
534757.18750,6248214.00000,4.52246
534761.93750,6248207.00000,4.64426
534781.68750,6248199.50000,6.17842
534786.43750,6248197.00000,6.59550
534783.56250,6248196.00000,6.20150
534797.37500,6248192.00000,7.38029
534794.50000,6248191.00000,6.79062
534791.68750,6248190.00000,6.08856
534522.37500,6248289.50000,4.21893
534517.31250,6248298.50000,4.05167
534514.37500,6248305.50000,3.98949
534526.75000,6248285.00000,4.23978
534523.81250,6248284.50000,4.17141
534529.93750,6248278.50000,4.74227
534569.56250,6248295.00000,4.60561
534549.18750,6248289.00000,5.33395
534618.81250,6248265.50000,6.15168
534598.25000,6248268.00000,5.23130
534595.25000,6248268.50000,5.08471
534616.00000,6248266.50000,6.14652
534614.75000,6248272.00000,5.90569
534570.87500,6248289.50000,4.71756
534623.43750,6248251.00000,5.76274
534614.43750,6248261.00000,5.89234
534611.93750,6248262.50000,6.35999
534567.25000,6248225.50000,12.36336
534612.25000,6248200.00000,5.31304
534629.37500,6248243.00000,5.38473
534609.43750,6248199.00000,5.49249
534568.56250,6248221.50000,11.64117
534637.81250,6248243.00000,6.33239
534632.93750,6248237.00000,4.88719
534647.68750,6248226.00000,6.85267
534646.00000,6248227.50000,6.92672
534647.18750,6248223.50000,6.47634
534643.56250,6248229.50000,6.52350
534621.25000,6248203.00000,4.53926
534636.93750,6248228.00000,4.83351
534624.12500,6248204.00000,4.44420
534650.75000,6248218.50000,6.00184
534647.68750,6248220.00000,6.08338
534655.12500,6248213.50000,5.56454
534536.87500,6248271.50000,6.47634
534539.81250,6248272.00000,7.03178
534547.50000,6248279.00000,6.74225
534546.81250,6248282.00000,6.17098
534546.12500,6248285.00000,5.78336
534534.00000,6248270.50000,5.97520
534693.00000,6248224.50000,4.81086
534695.81250,6248225.50000,4.88119
534698.68750,6248226.50000,4.91995
534701.56250,6248227.00000,4.93255
534682.93750,6248213.00000,5.64730
534680.06250,6248212.00000,5.68992
534677.18750,6248211.00000,5.59871
534674.37500,6248210.50000,5.46467
534671.50000,6248209.50000,5.21905
534685.75000,6248214.00000,5.49550
534688.62500,6248215.00000,5.09307
534691.56250,6248215.50000,4.31352
534668.56250,6248208.50000,5.01781
534665.75000,6248208.00000,4.85876
534694.50000,6248216.00000,4.23642
534662.87500,6248207.00000,5.11046
534660.00000,6248206.00000,5.35632
534704.43750,6248228.00000,4.83403
534709.25000,6248229.50000,4.54827
534713.56250,6248231.00000,4.39121
534718.06250,6248232.00000,4.77229
534720.87500,6248233.00000,4.73995
534723.75000,6248234.00000,4.59569
534726.62500,6248235.00000,4.43662
534729.50000,6248236.00000,4.14902
534507.50000,6248311.50000,4.30935
534511.50000,6248305.00000,3.85360
534498.25000,6248324.00000,7.45061
534500.75000,6248319.00000,6.60731
534504.62500,6248310.50000,4.74960
534732.37500,6248236.50000,3.82046
534477.06250,6248326.50000,4.73298
534474.18750,6248325.50000,4.57121
534471.31250,6248325.00000,4.26063
534492.50000,6248322.00000,6.84215
534495.37500,6248323.00000,7.24480
534489.62500,6248321.00000,6.32743
534486.75000,6248320.50000,5.92551
534483.87500,6248319.50000,5.42367
534481.00000,6248318.50000,4.81511
534468.37500,6248324.00000,4.05406
534465.43750,6248323.50000,3.93206
534456.37500,6248328.50000,4.19873
534450.37500,6248334.00000,4.59137
534453.50000,6248328.00000,4.25629
534447.50000,6248333.00000,4.53306
534462.56250,6248322.50000,3.76467
534459.62500,6248322.00000,4.03248
534441.12500,6248338.50000,4.38398
534436.93750,6248346.50000,4.14314
534444.62500,6248332.00000,4.44585
534804.81250,6248178.00000,7.02750
534799.12500,6248184.00000,7.25288
534801.93750,6248177.00000,6.92983
534808.00000,6248173.00000,7.01038
534274.62500,6248315.50000,5.50568
534275.81250,6248312.50000,5.18325
534278.56250,6248311.50000,5.11823
534259.75000,6248227.00000,7.78808
534259.12500,6248221.00000,7.52439
534260.00000,6248230.00000,7.70670
534267.43750,6248222.50000,8.26713
534260.25000,6248233.00000,7.51048
534271.68750,6248234.00000,7.89096
534274.56250,6248238.50000,7.59507
534274.25000,6248233.00000,8.11233
534272.93750,6248249.00000,8.23675
534267.37500,6248315.50000,5.80737
534267.50000,6248309.50000,4.76502
534267.56250,6248306.50000,5.02962
534262.12500,6248247.50000,8.28342
534292.62500,6248334.50000,10.69198
534292.56250,6248334.00000,10.67404
534292.18750,6248329.00000,10.01111
534293.75000,6248322.50000,8.25416
534284.62500,6248312.00000,5.49957
534287.56250,6248312.50000,5.86765
534290.43750,6248313.50000,6.41418
534293.31250,6248314.50000,7.30690
534295.56250,6248335.50000,10.53259
534298.43750,6248336.00000,10.19502
534301.37500,6248337.00000,9.78047
534304.25000,6248337.50000,9.16660
534307.12500,6248338.50000,8.96553
534313.93750,6248340.50000,8.20543
534310.06250,6248338.50000,8.59902
534329.93750,6248353.50000,8.40028
534332.81250,6248354.00000,8.73905
534335.68750,6248355.00000,9.21825
534338.56250,6248356.00000,9.64705
534341.50000,6248356.50000,10.11166
534344.43750,6248357.50000,10.09123
534347.31250,6248358.00000,9.86783
534350.25000,6248358.50000,9.52048
534352.93750,6248367.00000,6.90303
534353.18750,6248359.50000,9.33272
534316.81250,6248341.00000,8.16414
534319.68750,6248342.00000,7.96439
534322.56250,6248343.00000,7.62924
534325.50000,6248343.50000,7.45696
534328.37500,6248344.50000,7.65542
534331.25000,6248345.00000,8.06143
534355.87500,6248367.50000,6.48436
534358.75000,6248368.00000,6.83458
534361.68750,6248369.00000,7.09464
534364.56250,6248369.50000,7.11463
534367.50000,6248370.50000,7.17312
535013.62500,6247935.50000,1.98741
535010.75000,6247934.50000,1.94134
535007.87500,6247933.50000,1.92134
535006.12500,6247916.50000,1.68333
535006.56250,6247925.50000,1.74437
535003.18750,6247916.00000,1.67005
535002.50000,6247907.00000,1.72499
535000.31250,6247915.00000,1.66059
534999.93750,6247899.00000,2.00230
534999.62500,6247906.00000,1.77757
534997.06250,6247898.00000,2.10736
534994.18750,6247897.50000,2.16417
534995.37500,6247889.50000,2.38425
534990.37500,6247879.00000,2.71525
534987.50000,6247878.00000,2.81261
534992.43750,6247888.50000,2.37095
534989.62500,6247888.00000,2.37807
534945.12500,6247849.00000,5.34110
534943.18750,6247840.00000,6.20086
534940.31250,6247839.00000,6.02938
534940.31250,6247847.00000,5.34812
534938.12500,6247830.50000,5.95892
534937.43750,6247838.00000,5.93076
534924.25000,6247819.00000,4.84358
534927.12500,6247819.50000,4.96035
534930.00000,6247820.50000,4.99688
534895.37500,6247817.50000,6.06725
534892.50000,6247816.50000,6.03216
534898.25000,6247818.50000,6.16791
534889.62500,6247815.50000,5.98665
534901.06250,6247819.50000,6.14148
534886.75000,6247815.00000,5.92861
534903.93750,6247820.00000,6.00468
534883.87500,6247814.00000,5.74706
534881.00000,6247813.00000,5.28781
534906.75000,6247821.00000,5.77910
534909.62500,6247822.00000,5.54108
534912.50000,6247823.00000,5.34768
534915.37500,6247823.50000,5.22549
534918.25000,6247824.50000,5.07489
534874.62500,6247811.50000,4.99623
534921.12500,6247825.50000,5.01229
534871.75000,6247810.50000,4.93257
534868.81250,6247809.50000,5.05957
534865.93750,6247809.00000,5.20283
534863.06250,6247808.00000,5.33430
534860.25000,6247807.00000,5.47563
534857.37500,6247806.00000,5.72979
534807.25000,6247775.00000,13.26017
534804.37500,6247774.00000,12.70508
534801.56250,6247773.00000,12.02008
534798.75000,6247772.00000,11.16052
534795.87500,6247771.00000,9.96980
534793.06250,6247770.00000,9.12668
534789.25000,6247763.00000,9.46312
534790.18750,6247769.50000,8.51385
534786.37500,6247762.00000,8.96261
534783.50000,6247761.00000,8.62825
534780.62500,6247760.50000,7.86169
534764.62500,6247724.00000,7.92901
534766.37500,6247681.00000,5.40320
534763.81250,6247682.00000,5.25416
534760.93750,6247687.50000,5.24119
534765.93750,6247684.00000,5.33856
534762.87500,6247685.50000,5.24033
534766.12500,6247683.00000,5.45190
534767.06250,6247696.50000,6.91146
534766.87500,6247699.00000,7.17169
534765.37500,6247702.00000,7.39873
534766.50000,6247699.50000,7.24101
534759.56250,6247690.00000,5.41842
534755.75000,6247700.50000,6.69377
534763.37500,6247708.00000,8.13898
534754.68750,6247703.50000,7.23874
534763.56250,6247709.00000,8.30312
534762.75000,6247714.00000,8.64217
534762.43750,6247710.50000,8.46753
534760.31250,6247716.50000,8.74554
534761.75000,6247723.00000,8.76023
534767.56250,6247732.50000,6.49781
534764.68750,6247731.50000,7.38575
534773.31250,6247739.50000,5.57432
534776.18750,6247740.00000,5.45008
534770.43750,6247738.50000,5.78385
534767.56250,6247737.50000,6.23155
534777.75000,6247759.50000,7.06683
534774.87500,6247751.50000,6.24416
534774.87500,6247758.50000,6.46495
534814.93750,6247786.50000,11.95718
534812.06250,6247786.00000,12.21413
534809.18750,6247785.00000,12.51366
534806.31250,6247784.00000,12.15602
534855.31250,6247798.00000,5.29963
534852.50000,6247797.00000,5.44276
534825.50000,6247797.50000,9.98547
534822.62500,6247797.00000,10.33717
534828.43750,6247798.50000,9.93290
534819.68750,6247796.00000,10.96639
534831.31250,6247799.00000,9.81472
534834.25000,6247799.50000,9.51741
534837.12500,6247800.50000,9.24108
534840.00000,6247801.50000,8.91126
534816.81250,6247795.00000,11.48671
534813.93750,6247794.50000,11.73420
534842.93750,6247802.00000,8.38438
534845.81250,6247803.00000,7.78489
534848.68750,6247803.50000,7.32138
534854.50000,6247805.50000,6.13180
534935.25000,6247829.50000,5.77013
534932.37500,6247829.00000,5.58667
534929.50000,6247828.00000,5.44701
534973.25000,6247866.50000,4.47847
534970.37500,6247865.50000,4.58280
534967.50000,6247864.50000,4.68387
534964.62500,6247864.00000,4.90983
534976.12500,6247867.50000,4.39369
534979.00000,6247868.00000,4.25985
534961.75000,6247863.00000,5.06570
534958.87500,6247862.00000,5.26436
534981.81250,6247869.00000,3.96122
534984.68750,6247870.00000,3.76862
534956.00000,6247861.00000,5.41454
534951.56250,6247860.00000,5.61289
534948.68750,6247859.00000,5.78489
534945.81250,6247858.00000,5.59175
534984.62500,6247877.00000,2.96866
535040.87500,6247960.50000,5.62547
535036.06250,6247959.00000,4.30092
535031.25000,6247957.50000,3.16155
535026.31250,6247956.00000,2.45229
535021.50000,6247954.50000,2.11425
535015.43750,6247944.50000,1.98679
535016.25000,6247952.50000,2.10790
535012.56250,6247943.50000,1.97764
535030.93750,6247980.50000,3.40614
535021.31250,6247985.00000,2.78267
535028.06250,6247979.50000,2.92432
535038.12500,6247965.50000,5.70314
535035.25000,6247964.50000,4.38806
535030.18750,6247973.50000,3.58170
534849.43750,6248113.00000,3.96680
534852.50000,6248107.00000,4.64283
534857.12500,6248101.50000,5.53362
534845.93750,6248146.50000,4.03471
534847.56250,6248139.50000,2.93910
534844.75000,6248138.50000,3.15541
534845.43750,6248129.00000,3.06069
534845.00000,6248120.50000,3.18205
534842.25000,6248169.50000,8.92514
534843.06250,6248161.50000,7.17949
534843.00000,6248154.00000,5.59578
534865.68750,6248088.00000,5.01986
534868.31250,6248080.50000,5.15677
534857.81250,6248094.00000,5.48108
534862.43750,6248087.00000,5.20260
534887.56250,6248050.00000,5.01537
534898.00000,6248019.00000,4.99643
534907.68750,6248014.00000,6.93147
534901.37500,6248019.00000,5.67851
534902.56250,6248013.00000,4.89121
534903.62500,6248012.50000,5.49049
534881.00000,6248055.00000,6.42139
534881.68750,6248050.50000,5.91970
534884.75000,6248049.00000,5.39321
534875.37500,6248057.50000,6.95810
534878.25000,6248054.00000,6.67351
534872.56250,6248057.00000,7.26693
534871.00000,6248059.00000,7.18279
534865.43750,6248079.50000,5.51650
534866.75000,6248070.50000,6.31139
534868.50000,6248062.50000,7.09821
534931.06250,6247991.00000,3.55760
534937.37500,6247987.00000,3.88431
534940.18750,6247988.00000,4.14764
534943.06250,6247989.00000,4.37112
534945.93750,6247990.00000,4.40704
534919.50000,6248003.50000,4.99408
534913.43750,6248009.50000,6.44406
534910.93750,6248013.50000,6.96824
534907.93750,6248013.00000,6.48247
534924.68750,6247997.50000,3.70675
534926.00000,6247989.50000,3.29646
534962.25000,6247985.50000,4.52417
534970.87500,6247988.00000,4.17877
534968.00000,6247987.00000,4.29907
534957.50000,6247984.50000,4.88213
534954.62500,6247983.50000,4.86831
534973.75000,6247989.00000,4.08630
534976.62500,6247989.50000,3.96245
534979.50000,6247990.50000,3.81321
534982.37500,6247991.50000,3.66086
534985.31250,6247992.00000,3.60264
534991.06250,6247993.50000,3.91896
534988.18750,6247993.00000,3.71711
534996.81250,6247995.50000,4.51267
534994.00000,6247994.50000,4.20179
534999.68750,6247996.50000,4.76902
535002.56250,6247997.00000,5.14300
534948.18750,6247981.50000,4.40198
535016.43750,6247983.50000,2.60582
535013.56250,6247982.50000,2.50771
535010.75000,6247981.50000,2.95571
535007.87500,6247981.00000,3.16158
535002.62500,6247988.00000,3.92516
534392.43750,6248353.00000,4.54007
534389.56250,6248352.00000,4.76734
534385.50000,6248358.00000,4.83959
534382.62500,6248357.00000,5.27444
534373.56250,6248364.50000,6.79328
534377.93750,6248356.50000,5.87240
534370.68750,6248363.50000,7.20737
534379.75000,6248356.00000,5.62760
534839.37500,6248168.50000,8.32003
534836.50000,6248167.50000,7.63033
534833.68750,6248166.50000,7.34607
534830.81250,6248165.50000,7.15117
534828.00000,6248165.00000,7.25170
534825.12500,6248164.00000,7.38140
534816.93750,6248166.50000,6.89911
534822.25000,6248163.00000,7.23847
534434.06250,6248345.50000,4.29935
534431.12500,6248344.50000,4.44762
534428.25000,6248344.00000,4.68944
534425.37500,6248343.00000,4.78501
534419.62500,6248341.50000,4.74023
534410.06250,6248345.50000,4.90120
534416.68750,6248341.00000,4.82478
534413.81250,6248340.00000,4.78140
534407.18750,6248345.00000,5.07467
534404.25000,6248344.00000,5.25187
534401.37500,6248343.00000,5.29865
534395.50000,6248348.00000,4.87728
534398.50000,6248342.50000,5.32200
534778.87500,6248198.50000,6.02991
534776.00000,6248197.50000,5.87960
534769.50000,6248201.50000,5.70450
534773.12500,6248197.00000,5.69478
534754.12500,6248220.50000,4.48581
534747.50000,6248225.00000,4.21051
534749.12500,6248219.00000,4.26774
534744.62500,6248224.00000,4.08911
534737.43750,6248229.50000,3.98509
534741.75000,6248223.50000,4.06248
534766.62500,6248201.00000,5.46519
534758.43750,6248206.00000,4.05873
534754.31250,6248213.00000,4.35446
534759.37500,6248198.50000,4.42555
534780.75000,6248195.00000,5.80348
534788.81250,6248189.00000,5.85247
534786.00000,6248188.00000,5.58761
534796.25000,6248183.00000,6.81302
534793.43750,6248182.50000,6.35766
534519.43750,6248289.00000,4.16395
534520.93750,6248283.50000,4.17008
534516.50000,6248288.50000,4.14361
534510.62500,6248296.50000,4.04584
534527.00000,6248278.00000,4.48917
534524.12500,6248277.00000,4.45197
534531.12500,6248270.00000,5.47277
534550.31250,6248285.50000,5.71281
534602.00000,6248267.50000,5.28279
534604.81250,6248266.50000,5.81438
534565.37500,6248232.00000,12.67804
534564.50000,6248235.00000,13.22241
534592.31250,6248269.00000,4.88945
534614.25000,6248269.00000,6.09453
534551.31250,6248282.00000,6.38339
534571.56250,6248286.50000,4.75977
534609.37500,6248264.00000,6.46630
534561.81250,6248224.00000,12.43748
534560.93750,6248227.00000,12.59775
534562.68750,6248221.50000,12.01234
534614.37500,6248191.00000,5.64299
534615.56250,6248201.00000,5.07100
534617.18750,6248192.00000,5.66625
534631.06250,6248240.00000,4.71625
